,Timestamp (seconds),Speed (km/h),Latitude coordinate (degrees),Longitude coordinate (degrees),Altitude (meters),Vertical accuracy (degrees),Horizontal accuracy (degrees),Course (degrees),Difcourse: course variation (degrees),Boolean of system activated (1 if >50km/h),Acceleration in X (Gs),Acceleration in Y (Gs),Acceleration in Z (Gs),Acceleration in X filtered by KF (Gs),Acceleration in Y filtered by KF (Gs),Acceleration in Z filtered by KF (Gs),Roll (degrees),Pitch (degrees),Yaw (degrees),X: car position relative to lane center (meters),Phi: car angle relative to lane curvature (degrees),W: road width (meters),"State of the lane det. algorithm [-1=calibrating, 0=initializing, 1=undetected, 2=detected/running]",Distance to ahead vehicle in current lane (meters) [value -1 means no car is detected in front],Time of impact to ahead vehicle (seconds) [distance related to own speed],Number of detected vehicles in this frame (traffic),GPS speed (km/h) [same as in RAW GPS],Maximum allowed speed of current road (km/h),"Reliability of obtained maxspeed (0=unknown, 1=reliable, 2=used previously obtained maxspeed,3=estimated by type of road)","Type of road (motorway, trunk, secondary...)",Number of lanes in current road,"Estimated current lane (1=right lane, 2=first left lane, 3=second left lane, etc) [experimental]",GPS Latitude used to query OSM (degrees),GPS Longitude used to query OSM (degrees),OSM delay to answer query (seconds),GPS speed (km/h) [same as in RAW GPS]],Ratio normal (base 1),Ratio drowsy (base 1),Ratio aggressive (base 1)
230,252.33,94.0,40.534896999999994,-3.46896,660.0,4,5,311.5,5.273,1,0.008,-0.012,-0.012,0.005,0.002,-0.013000000000000001,-1.588,-0.08,-0.57,0.273,-0.034,3.535,2,-1.0,-1.0,0,94.0,90.0,1,primary,2,1,40.534603000000004,-3.468489,1.848,94.0,0.978,0.0,0.022000000000000002
231,253.43,93.9,40.535061,-3.469181,660.4,4,5,315.0,6.327999999999999,1,-0.12300000000000001,0.015,-0.017,-0.078,0.003,-0.02,-1.5919999999999999,-0.075,-0.614,0.28300000000000003,0.025,3.55,2,-1.0,-1.0,0,93.9,90.0,1,primary,2,1,40.534603000000004,-3.468489,1.848,94.0,0.976,0.0,0.024
232,254.4,95.1,40.535252,-3.469389,660.9,4,5,317.8,6.327999999999999,1,-0.11,0.022000000000000002,0.003,-0.04,0.002,-0.025,-1.5919999999999999,-0.078,-0.652,0.111,-0.021,3.635,2,-1.0,-1.0,0,95.1,100.0,3,primary_link,1,1,40.534896999999994,-3.46896,2.718,95.1,0.9740000000000001,0.0,0.026000000000000002
233,255.33,95.9,40.535439000000004,-3.4695739999999997,661.6,4,5,321.3,6.327999999999999,1,-0.026000000000000002,-0.009000000000000001,-0.02,-0.01,-0.01,-0.025,-1.594,-0.07200000000000001,-0.696,0.0,0.073,3.9939999999999998,2,-1.0,-1.0,0,95.9,100.0,3,primary_link,1,1,40.534896999999994,-3.46896,2.718,95.1,0.9740000000000001,0.0,0.026000000000000002
234,256.37,96.2,40.535625,-3.469765,662.0,4,5,324.5,6.68,1,-0.049,-0.025,-0.016,0.023,-0.025,-0.019,-1.589,-0.078,-0.74,0.32299999999999995,0.054000000000000006,3.485,2,-1.0,-1.0,0,96.2,100.0,3,primary_link,1,1,40.534896999999994,-3.46896,2.718,95.1,0.9740000000000001,0.0,0.026000000000000002
235,257.34,96.6,40.535839,-3.4699449999999996,662.4,4,5,327.3,5.977,1,-0.057999999999999996,0.019,-0.011000000000000001,-0.049,-0.003,-0.01,-1.5919999999999999,-0.079,-0.773,0.485,-0.006,3.5180000000000002,2,-1.0,-1.0,0,96.6,100.0,3,primary_link,1,1,40.534896999999994,-3.46896,2.718,95.1,0.973,0.0,0.027000000000000003
236,258.33,96.5,40.536041,-3.4701120000000003,662.9,4,5,330.1,5.625,1,-0.016,-0.022000000000000002,-0.027000000000000003,-0.013999999999999999,0.008,-0.009000000000000001,-1.5859999999999999,-0.087,-0.81,0.434,-0.018000000000000002,3.525,2,-1.0,-1.0,0,96.6,100.0,3,primary_link,1,1,40.534896999999994,-3.46896,2.718,95.1,0.973,0.0,0.027000000000000003
237,259.36,97.4,40.536255,-3.470264,663.5,4,5,333.3,5.977,1,-0.08,-0.027999999999999997,-0.009000000000000001,-0.019,-0.017,0.005,-1.5759999999999998,-0.08800000000000001,-0.856,0.465,-0.038,3.54,2,-1.0,-1.0,0,96.5,100.0,3,primary_link,1,1,40.534896999999994,-3.46896,2.718,95.1,0.972,0.0,0.027999999999999997
238,260.37,99.0,40.536488,-3.470387,663.9,4,5,336.8,6.68,1,-0.06,-0.017,-0.019,-0.033,-0.019,-0.008,-1.579,-0.08800000000000001,-0.887,0.263,-0.1,3.6519999999999997,2,-1.0,-1.0,0,99.0,90.0,1,primary,2,1,40.535439000000004,-3.4695739999999997,9.422,99.5,0.972,0.0,0.027999999999999997
239,261.34,98.1,40.536713,-3.470501,664.5,4,5,339.3,5.977,1,-0.026000000000000002,0.01,-0.01,-0.01,0.008,-0.013999999999999999,-1.585,-0.08800000000000001,-0.932,-0.051,-0.059000000000000004,3.608,2,-1.0,-1.0,0,98.1,90.0,1,primary,2,1,40.535439000000004,-3.4695739999999997,9.422,99.5,0.971,0.0,0.028999999999999998
240,262.33,98.3,40.536945,-3.470596,664.7,4,5,342.8,5.977,1,0.03,-0.005,-0.026000000000000002,0.027000000000000003,-0.012,-0.013000000000000001,-1.584,-0.095,-0.971,-0.04,0.023,3.534,2,-1.0,-1.0,0,98.3,90.0,1,primary,2,1,40.535439000000004,-3.4695739999999997,9.422,99.5,0.971,0.0,0.028999999999999998
241,263.35,98.9,40.537193,-3.470683,665.2,4,5,344.9,5.625,1,0.039,-0.052000000000000005,0.033,0.01,-0.061,0.012,-1.5819999999999999,-0.059000000000000004,-0.986,0.182,0.019,3.542,2,-1.0,-1.0,0,98.9,90.0,1,primary,2,1,40.535439000000004,-3.4695739999999997,9.422,99.5,0.97,0.0,0.03
242,264.34,99.5,40.53743,-3.4707589999999997,665.8,3,5,345.2,2.461,1,-0.013000000000000001,-0.033,-0.008,0.0,-0.044000000000000004,-0.004,-1.584,-0.008,-0.9740000000000001,0.20199999999999999,-0.009000000000000001,3.5610000000000004,2,-1.0,-1.0,0,99.5,90.0,1,primary,2,1,40.535439000000004,-3.4695739999999997,9.422,99.5,0.9690000000000001,0.0,0.031
243,265.35,99.2,40.53767,-3.470846,666.2,4,5,345.2,0.35200000000000004,1,0.023,-0.019,-0.001,0.013000000000000001,-0.013999999999999999,-0.003,-1.5830000000000002,0.0,-0.963,0.10099999999999999,-0.024,3.5439999999999996,2,-1.0,-1.0,0,99.2,90.0,1,primary,2,1,40.535439000000004,-3.4695739999999997,9.422,99.5,0.958,0.0,0.042
244,266.41,99.9,40.537907000000004,-3.47093,667.0,4,5,345.6,0.35200000000000004,1,-0.004,-0.03,-0.003,-0.023,-0.021,-0.006999999999999999,-1.5859999999999999,0.001,-0.948,-0.01,-0.012,3.553,2,-1.0,-1.0,0,99.9,90.0,1,primary,2,1,40.53767,-3.470846,2.2030000000000003,100.5,0.945,0.0,0.055
245,267.34,100.5,40.538151,-3.4710129999999997,667.4,4,5,345.2,0.35200000000000004,1,-0.055,-0.0,-0.024,-0.019,-0.004,-0.008,-1.579,0.006,-0.934,-0.182,-0.013999999999999999,3.525,2,-1.0,-1.0,0,100.5,90.0,1,primary,2,1,40.53767,-3.470846,2.2030000000000003,100.5,0.9329999999999999,0.0,0.067
246,268.42,101.7,40.538399,-3.4710980000000005,667.8,3,5,345.2,0.35200000000000004,1,-0.019,0.049,-0.006,-0.002,0.034,-0.004,-1.578,-0.001,-0.922,-0.384,-0.001,3.573,2,-1.0,-1.0,0,101.7,90.0,1,primary,2,1,40.53767,-3.470846,2.2030000000000003,100.5,0.9209999999999999,0.0,0.079
247,269.34,101.7,40.538647,-3.4711830000000004,668.4,3,5,345.2,0.0,1,0.044000000000000004,-0.012,0.035,0.016,-0.022000000000000002,0.008,-1.575,0.008,-0.9159999999999999,-0.40399999999999997,0.038,3.565,2,-1.0,-1.0,0,101.7,90.0,1,primary,2,1,40.538399,-3.4710980000000005,1.8630000000000002,101.5,0.9109999999999999,0.0,0.08900000000000001
248,270.39,101.5,40.538883,-3.471272,668.9,4,5,345.6,0.35200000000000004,1,-0.026000000000000002,0.016,-0.009000000000000001,-0.013000000000000001,0.004,0.005,-1.579,0.01,-0.909,-0.313,0.055999999999999994,3.574,2,-1.0,-1.0,0,101.5,90.0,1,primary,2,1,40.538399,-3.4710980000000005,1.8630000000000002,101.5,0.899,0.0,0.10099999999999999
249,271.34,101.6,40.53915,-3.4713580000000004,669.4,4,5,345.9,0.703,1,0.07,-0.049,0.006999999999999999,0.022000000000000002,-0.034,-0.01,-1.578,0.018000000000000002,-0.8909999999999999,-0.212,0.027999999999999997,3.534,2,-1.0,-1.0,0,101.6,90.0,1,primary,2,1,40.538883,-3.471272,1.092,101.6,0.887,0.0,0.113
250,272.37,101.6,40.539398,-3.471439,669.7,4,5,345.9,0.35200000000000004,1,-0.019,0.025,0.0,-0.008,0.025,-0.012,-1.574,0.008,-0.884,-0.20199999999999999,0.017,3.553,2,-1.0,-1.0,0,101.6,90.0,1,primary,2,1,40.538883,-3.471272,1.092,101.6,0.875,0.0,0.125
251,273.34,102.4,40.53965,-3.4715050000000005,670.1,6,5,346.3,0.35200000000000004,1,-0.057999999999999996,-0.011000000000000001,-0.002,-0.011000000000000001,-0.02,-0.009000000000000001,-1.5659999999999998,0.018000000000000002,-0.873,-0.10099999999999999,0.026000000000000002,3.5669999999999997,2,4.49,0.16,2,102.4,90.0,1,primary,2,1,40.539398,-3.471439,2.092,101.6,0.8640000000000001,0.0,0.136
252,274.35,101.6,40.539906,-3.4715910000000005,670.2,6,5,345.6,0.703,1,0.01,0.013000000000000001,-0.03,0.017,-0.005,-0.021,-1.5590000000000002,0.011000000000000001,-0.858,-0.152,-0.004,3.492,2,4.49,0.16,1,101.6,90.0,1,primary,2,1,40.539398,-3.471439,2.092,101.6,0.8079999999999999,0.0,0.192
253,275.36,101.2,40.540141999999996,-3.4716730000000005,670.7,4,5,345.2,1.055,1,0.024,-0.005,-0.040999999999999995,-0.008,0.003,-0.031,-1.5219999999999998,0.006999999999999999,-0.8490000000000001,-0.28300000000000003,-0.015,3.553,2,4.49,0.16,1,101.2,90.0,1,primary,2,1,40.539398,-3.471439,2.092,101.6,0.728,0.0,0.272
254,276.33,98.3,40.540371,-3.471753,671.2,4,5,345.9,0.703,1,-0.006,0.009000000000000001,0.006999999999999999,-0.006,0.016,-0.008,-1.504,0.003,-0.847,-0.374,0.013999999999999999,3.59,2,4.49,0.16,1,98.3,90.0,1,primary,2,1,40.539398,-3.471439,2.092,101.6,0.622,0.0,0.37799999999999995
255,277.34,95.9,40.540607,-3.471824,671.2,4,5,345.9,0.703,1,-0.016,-0.017,-0.006999999999999999,-0.013999999999999999,-0.006,-0.005,-1.4980000000000002,0.006999999999999999,-0.8420000000000001,-0.34299999999999997,0.013999999999999999,3.61,2,4.49,0.17,1,95.9,90.0,1,primary,2,1,40.539398,-3.471439,2.092,101.6,0.515,0.0,0.485
256,278.33,93.6,40.540836,-3.4718970000000002,671.5,4,5,345.9,0.0,1,-0.055,-0.011000000000000001,0.03,-0.042,-0.004,0.011000000000000001,-1.499,0.01,-0.836,-0.313,0.03,3.678,2,4.49,0.17,1,95.9,90.0,1,primary,2,1,40.539398,-3.471439,2.092,101.6,0.40700000000000003,0.0,0.593
257,279.33,91.4,40.541061,-3.471972,672.1,4,5,345.9,0.0,1,-0.034,0.018000000000000002,0.009000000000000001,-0.023,0.012,-0.001,-1.501,0.008,-0.831,-0.34299999999999997,-0.012,3.6489999999999996,1,-1.0,-1.0,0,91.4,90.0,1,primary,2,1,40.539398,-3.471439,2.092,101.6,0.337,0.0,0.6629999999999999
258,280.34,89.6,40.541278999999996,-3.4720449999999996,672.4,4,5,345.6,0.35200000000000004,1,0.017,0.033,0.003,-0.016,0.021,-0.002,-1.508,0.018000000000000002,-0.8270000000000001,-0.263,0.039,3.6630000000000003,2,-1.0,-1.0,0,89.6,90.0,1,primary,2,1,40.539398,-3.471439,2.092,101.6,0.33899999999999997,0.0,0.6609999999999999
259,281.36,87.3,40.541489,-3.472118,672.8,4,5,345.9,0.35200000000000004,1,0.005,0.009000000000000001,0.006999999999999999,0.001,0.003,0.001,-1.5,0.009000000000000001,-0.826,-0.23199999999999998,0.022000000000000002,3.638,2,-1.0,-1.0,0,87.3,90.0,1,primary,2,1,40.539398,-3.471439,2.092,101.6,0.33899999999999997,0.0,0.6609999999999999
260,282.35,84.8,40.541691,-3.4721889999999997,672.7,4,5,346.3,0.703,1,-0.031,-0.002,0.001,-0.013000000000000001,0.009000000000000001,-0.001,-1.514,0.01,-0.8240000000000001,-0.182,0.03,3.6430000000000002,2,-1.0,-1.0,0,84.8,90.0,1,primary,2,1,40.539398,-3.471439,2.092,101.6,0.34,0.0,0.66
261,283.35,83.6,40.541885,-3.472254,673.1,4,5,345.6,0.703,1,-0.001,0.012,0.005,-0.008,0.005,0.008,-1.536,0.017,-0.816,-0.141,0.037000000000000005,3.5989999999999998,2,-1.0,-1.0,0,83.6,-1.0,-1,-,-1,-1,40.540141999999996,-3.4716730000000005,15.967,83.7,0.34,0.0,0.66
262,284.35,82.0,40.54208,-3.472316,673.6,4,5,345.6,0.703,1,-0.005,0.013000000000000001,0.026000000000000002,-0.012,0.016,0.006,-1.5530000000000002,0.019,-0.813,-0.131,-0.004,3.572,2,-1.0,-1.0,0,82.0,-1.0,-1,-,-1,-1,40.540141999999996,-3.4716730000000005,15.967,83.7,0.33799999999999997,0.0,0.662
263,285.43,82.0,40.542282,-3.472379,674.1,4,5,345.2,0.35200000000000004,1,0.01,0.002,0.004,0.002,0.013999999999999999,0.006,-1.554,0.01,-0.813,-0.182,-0.002,3.597,2,-1.0,-1.0,0,82.0,-1.0,-1,-,-1,-1,40.540141999999996,-3.4716730000000005,15.967,83.7,0.33799999999999997,0.0,0.662
264,286.35,81.8,40.54248,-3.472443,674.5,4,5,345.9,0.703,1,0.028999999999999998,0.018000000000000002,0.026000000000000002,0.026000000000000002,0.006999999999999999,0.03,-1.564,0.013999999999999999,-0.815,-0.04,0.034,3.5639999999999996,2,-1.0,-1.0,0,81.8,-1.0,-1,-,-1,-1,40.540141999999996,-3.4716730000000005,15.967,83.7,0.34,0.0,0.66
265,287.35,82.1,40.542679,-3.472507,675.4,4,5,345.9,0.703,1,0.05,0.001,0.013000000000000001,0.022000000000000002,0.006999999999999999,0.023,-1.579,0.017,-0.812,0.0,0.006999999999999999,3.483,1,-1.0,-1.0,0,82.1,-1.0,-1,-,-1,-1,40.540141999999996,-3.4716730000000005,15.967,83.7,0.34,0.0,0.66
266,288.37,82.0,40.542889,-3.472579,676.0,4,5,346.3,0.35200000000000004,1,0.024,0.017,-0.013000000000000001,0.006,0.002,-0.006999999999999999,-1.5819999999999999,0.022000000000000002,-0.809,-0.364,0.019,4.428,2,-1.0,-1.0,0,82.0,-1.0,-1,-,-1,-1,40.540141999999996,-3.4716730000000005,15.967,83.7,0.341,0.0,0.659
267,289.36,82.8,40.543087,-3.4726410000000003,676.8,4,5,345.9,0.35200000000000004,1,-0.027999999999999997,0.005,0.012,-0.026000000000000002,-0.001,0.011000000000000001,-1.584,0.02,-0.802,-0.121,0.071,4.016,2,-1.0,-1.0,0,82.8,-1.0,-1,-,-1,-1,40.540141999999996,-3.4716730000000005,15.967,83.7,0.34299999999999997,0.0,0.657
268,290.42,83.5,40.543289,-3.472717,677.4,4,5,345.6,0.703,1,-0.055,0.033,0.027000000000000003,-0.052000000000000005,0.006,0.015,-1.5859999999999999,0.016,-0.8,0.051,0.013999999999999999,3.59,2,-1.0,-1.0,0,83.5,-1.0,-1,-,-1,-1,40.540141999999996,-3.4716730000000005,15.967,83.7,0.344,0.0,0.6559999999999999
269,291.37,83.7,40.543495,-3.4727949999999996,678.3,4,5,345.2,0.703,1,-0.035,0.021,0.009000000000000001,-0.012,0.005,0.005,-1.589,0.003,-0.802,0.081,0.013999999999999999,3.51,2,-1.0,-1.0,0,83.7,-1.0,-1,-,-1,-1,40.540141999999996,-3.4716730000000005,15.967,83.7,0.34600000000000003,0.0,0.654
270,292.41,83.4,40.543696999999995,-3.472864,679.0,4,5,345.6,0.35200000000000004,1,-0.009000000000000001,-0.004,-0.006,-0.009000000000000001,-0.001,-0.012,-1.5659999999999998,-0.002,-0.804,0.01,-0.002,3.528,2,-1.0,-1.0,0,83.4,-1.0,-1,-,-1,-1,40.540141999999996,-3.4716730000000005,15.967,83.7,0.34700000000000003,0.0,0.653
271,293.35,82.7,40.543903,-3.472923,679.7,6,5,345.9,0.703,1,-0.018000000000000002,0.003,0.011000000000000001,-0.032,0.009000000000000001,0.006999999999999999,-1.5630000000000002,0.015,-0.8059999999999999,0.061,-0.012,3.565,2,-1.0,-1.0,0,82.7,-1.0,-1,-,-1,-1,40.540141999999996,-3.4716730000000005,15.967,83.7,0.345,0.0,0.655
272,294.42,81.1,40.544102,-3.472986,680.0,6,5,345.2,0.703,1,-0.015,-0.037000000000000005,-0.001,-0.011000000000000001,-0.019,-0.002,-1.568,0.009000000000000001,-0.8079999999999999,0.20199999999999999,0.013000000000000001,3.512,2,-1.0,-1.0,0,81.1,-1.0,-1,-,-1,-1,40.540141999999996,-3.4716730000000005,15.967,83.7,0.345,0.0,0.655
273,295.35,81.5,40.544304,-3.4730529999999997,681.1,6,5,346.3,1.055,1,-0.022000000000000002,0.001,-0.019,-0.023,-0.008,-0.009000000000000001,-1.569,0.022000000000000002,-0.799,0.212,-0.004,3.529,2,-1.0,-1.0,0,81.5,-1.0,-1,-,-1,-1,40.540141999999996,-3.4716730000000005,15.967,83.7,0.348,0.0,0.652
274,296.36,82.1,40.544502,-3.473114,682.0,4,5,345.6,0.703,1,-0.013999999999999999,0.005,0.01,0.001,0.013000000000000001,0.002,-1.581,0.027000000000000003,-0.795,0.152,-0.015,3.533,2,-1.0,-1.0,0,82.1,-1.0,-1,-,-1,-1,40.540141999999996,-3.4716730000000005,15.967,83.7,0.34700000000000003,0.0,0.653
275,297.37,81.6,40.544697,-3.473178,682.4,4,5,345.6,0.703,1,-0.027000000000000003,0.012,0.001,-0.023,0.005,-0.005,-1.585,0.013999999999999999,-0.7959999999999999,0.061,-0.024,3.532,2,-1.0,-1.0,0,81.6,-1.0,-1,-,-1,-1,40.540141999999996,-3.4716730000000005,15.967,83.7,0.34700000000000003,0.0,0.653
276,298.33,81.7,40.544891,-3.473242,683.5,4,5,345.6,0.0,1,-0.013999999999999999,-0.013999999999999999,0.018000000000000002,-0.032,-0.009000000000000001,-0.016,-1.587,-0.002,-0.797,0.01,0.004,3.542,2,-1.0,-1.0,0,81.7,-1.0,-1,-,-1,-1,40.540141999999996,-3.4716730000000005,15.967,83.7,0.348,0.0,0.652
277,299.38,81.1,40.54509,-3.4733050000000003,684.4,6,5,345.6,0.0,1,-0.01,-0.013999999999999999,-0.017,-0.018000000000000002,-0.012,-0.004,-1.58,-0.008,-0.7959999999999999,-0.10099999999999999,0.005,3.545,2,-1.0,-1.0,0,81.1,-1.0,-1,-,-1,-1,40.540141999999996,-3.4716730000000005,15.967,83.7,0.34700000000000003,0.0,0.653
278,300.35,81.3,40.545296,-3.473381,685.4,6,5,345.6,0.0,1,-0.019,-0.002,-0.004,-0.023,0.005,0.006,-1.5730000000000002,-0.006,-0.795,-0.182,-0.026000000000000002,3.571,2,-1.0,-1.0,0,81.1,-1.0,-1,-,-1,-1,40.543495,-3.4727949999999996,17.424,77.0,0.34700000000000003,0.0,0.653
279,301.38,81.7,40.54549,-3.473443,686.1,6,5,345.6,0.0,1,-0.013999999999999999,0.002,-0.019,-0.011000000000000001,0.002,-0.011000000000000001,-1.574,-0.006999999999999999,-0.794,-0.253,-0.022000000000000002,3.6710000000000003,2,200.0,8.81,1,81.7,-1.0,-1,-,-1,-1,40.543495,-3.4727949999999996,17.424,77.0,0.34700000000000003,0.0,0.653
280,302.35,80.3,40.545691999999995,-3.4735129999999996,686.8,6,5,344.9,0.703,1,-0.025,-0.004,-0.024,-0.009000000000000001,-0.004,-0.015,-1.564,-0.013000000000000001,-0.7929999999999999,-0.354,-0.021,3.752,2,199.97,8.97,1,80.3,-1.0,-1,-,-1,-1,40.543495,-3.4727949999999996,17.424,77.0,0.34600000000000003,0.0,0.654
281,303.36,80.2,40.545883,-3.4735739999999997,687.3,4,5,345.2,0.35200000000000004,1,-0.084,0.027999999999999997,0.018000000000000002,-0.035,0.002,0.01,-1.567,-0.015,-0.79,-0.434,0.013999999999999999,3.76,2,197.14,8.84,1,80.2,-1.0,-1,-,-1,-1,40.543495,-3.4727949999999996,17.424,77.0,0.34700000000000003,0.0,0.653
282,304.39,79.9,40.546078,-3.473644,688.0,4,5,345.2,0.35200000000000004,1,-0.037000000000000005,-0.021,0.01,-0.038,-0.015,-0.004,-1.5719999999999998,-0.021,-0.7909999999999999,-0.505,0.038,3.739,2,190.19,8.57,1,79.9,-1.0,-1,-,-1,-1,40.543495,-3.4727949999999996,17.424,77.0,0.344,0.002,0.654
283,305.33,80.0,40.546271999999995,-3.473707,688.8,4,5,345.2,0.0,1,0.038,-0.036000000000000004,-0.081,0.02,-0.023,-0.055,-1.558,-0.02,-0.785,-0.485,-0.023,3.737,2,176.36,7.94,1,80.0,-1.0,-1,-,-1,-1,40.543495,-3.4727949999999996,17.424,77.0,0.34299999999999997,0.003,0.654
284,306.36,78.6,40.546471000000004,-3.4737660000000004,689.6,4,5,344.2,1.055,1,0.025,0.006,-0.028999999999999998,0.01,0.004,-0.002,-1.541,-0.016,-0.775,-0.465,-0.026000000000000002,3.7760000000000002,2,175.83,8.06,1,78.6,-1.0,-1,-,-1,-1,40.543495,-3.4727949999999996,17.424,77.0,0.34299999999999997,0.003,0.654
285,307.36,76.5,40.546654,-3.473843,690.2,4,5,343.8,1.406,1,0.036000000000000004,-0.021,0.046,0.016,-0.012,0.054000000000000006,-1.5390000000000001,-0.023,-0.7709999999999999,-0.39399999999999996,0.033,3.7119999999999997,2,154.62,7.28,1,76.5,-1.0,-1,-,-1,-1,40.543495,-3.4727949999999996,17.424,77.0,0.342,0.003,0.654
286,308.36,77.0,40.546841,-3.4739129999999996,691.0,4,5,343.5,0.703,1,-0.013000000000000001,0.012,0.008,-0.022000000000000002,0.005,0.023,-1.5730000000000002,-0.021,-0.764,-0.34299999999999997,0.028999999999999998,3.699,2,135.61,6.34,1,77.0,-1.0,-1,-,-1,-1,40.543495,-3.4727949999999996,17.424,77.0,0.342,0.003,0.654
287,309.34,78.2,40.547031,-3.473986,691.8,6,5,342.8,1.055,1,-0.032,0.002,0.021,-0.006,-0.001,0.008,-1.5919999999999999,-0.018000000000000002,-0.755,-0.424,-0.012,3.6689999999999996,2,119.18,5.57,1,77.0,-1.0,-1,-,-1,-1,40.543495,-3.4727949999999996,17.424,77.0,0.342,0.003,0.655
288,310.34,78.0,40.547211,-3.4740629999999997,692.5,4,5,342.1,1.406,1,-0.047,0.012,-0.013000000000000001,-0.031,0.001,-0.006999999999999999,-1.595,-0.016,-0.743,-0.313,0.015,3.677,2,108.04,4.97,1,78.2,90.0,1,primary,2,1,40.547031,-3.473986,1.3119999999999998,78.0,0.342,0.003,0.655
289,311.33,78.2,40.547394,-3.4741489999999997,693.4,4,5,341.0,1.758,1,0.031,0.008,0.01,-0.003,0.01,-0.003,-1.599,-0.017,-0.732,-0.33299999999999996,0.033,3.715,2,90.34,4.17,1,78.0,90.0,1,primary,2,1,40.547031,-3.473986,1.3119999999999998,78.0,0.341,0.003,0.655
290,312.33,78.2,40.547581,-3.4742300000000004,694.3,4,5,340.3,1.758,1,-0.037000000000000005,0.006,0.008,-0.045,0.0,0.008,-1.6,-0.022000000000000002,-0.725,-0.455,0.065,3.57,2,77.41,3.56,1,78.2,90.0,1,primary,2,1,40.547394,-3.4741489999999997,1.569,78.2,0.341,0.003,0.6559999999999999
291,313.39,79.2,40.54776,-3.4743199999999996,695.0,4,5,339.6,1.406,1,-0.025,0.021,0.009000000000000001,-0.011000000000000001,0.001,0.008,-1.589,-0.018000000000000002,-0.7140000000000001,-0.424,0.077,3.572,2,72.24,3.28,1,79.2,90.0,1,primary,2,1,40.547394,-3.4741489999999997,1.569,78.2,0.341,0.003,0.6559999999999999
292,314.33,79.2,40.547947,-3.474416,695.6,4,5,338.2,2.109,1,-0.019,-0.015,0.048,-0.012,-0.017,0.026000000000000002,-1.575,-0.013999999999999999,-0.705,-0.40399999999999997,0.07200000000000001,3.594,2,67.09,3.05,1,79.2,90.0,1,primary,2,1,40.54776,-3.4743199999999996,1.203,79.2,0.341,0.003,0.6559999999999999
293,315.35,80.2,40.548134000000005,-3.474518,696.5,4,5,337.9,1.758,1,-0.006,-0.006,0.016,-0.023,0.004,0.006999999999999999,-1.584,-0.016,-0.696,-0.414,0.043,3.589,2,62.3,2.8,1,80.2,90.0,1,primary,2,1,40.54776,-3.4743199999999996,1.203,79.2,0.342,0.003,0.655
294,316.34,80.2,40.548317,-3.4746230000000002,697.1,3,5,336.4,1.758,1,-0.016,0.008,-0.002,-0.003,0.005,-0.002,-1.5919999999999999,-0.006,-0.69,-0.434,0.045,3.575,2,53.17,2.39,1,80.2,90.0,1,primary,2,1,40.548134000000005,-3.474518,1.167,80.2,0.342,0.003,0.655
295,317.33,80.4,40.548504,-3.47473,697.9,3,5,335.7,2.109,1,-0.017,-0.005,0.032,-0.013999999999999999,-0.003,0.008,-1.587,-0.017,-0.685,-0.495,0.064,3.59,2,55.89,2.51,1,80.2,90.0,1,primary,2,1,40.548134000000005,-3.474518,1.167,80.2,0.342,0.003,0.655
296,318.36,80.0,40.548683000000004,-3.474844,698.6,3,5,335.0,1.406,1,0.018000000000000002,-0.002,-0.012,-0.006999999999999999,-0.005,0.0,-1.5859999999999999,-0.013000000000000001,-0.679,-0.444,0.039,3.608,2,49.95,2.24,1,80.4,90.0,1,primary,2,1,40.548504,-3.47473,1.31,80.0,0.341,0.003,0.655
297,319.42,79.3,40.548866,-3.4749519999999996,699.3,3,5,333.6,2.109,1,-0.033,0.006,-0.027999999999999997,0.006999999999999999,0.002,-0.013000000000000001,-1.588,-0.008,-0.669,-0.444,0.051,3.614,2,42.52,1.93,1,79.3,90.0,1,primary,2,1,40.548504,-3.47473,1.31,80.0,0.342,0.003,0.654
298,320.33,80.3,40.549042,-3.4750730000000005,700.3,3,5,332.9,2.109,1,-0.034,0.022000000000000002,-0.02,-0.015,0.01,-0.011000000000000001,-1.581,-0.02,-0.667,-0.515,0.051,3.66,2,40.74,1.83,1,80.3,90.0,1,primary,2,1,40.548866,-3.4749519999999996,0.9670000000000001,80.3,0.342,0.003,0.655
299,321.33,80.4,40.549221,-3.4751980000000002,701.2,3,5,332.2,1.406,1,-0.013999999999999999,0.013000000000000001,0.016,-0.031,0.015,-0.005,-1.5830000000000002,-0.018000000000000002,-0.669,-0.5760000000000001,0.061,3.637,2,38.14,1.71,1,80.3,90.0,1,primary,2,1,40.549042,-3.4750730000000005,0.484,80.3,0.335,0.009000000000000001,0.657
300,322.34,80.6,40.549403999999996,-3.4753239999999996,701.7,4,5,331.9,1.055,1,-0.013999999999999999,-0.0,0.011000000000000001,-0.026000000000000002,0.003,0.003,-1.577,-0.02,-0.6679999999999999,-0.545,0.057999999999999996,3.6189999999999998,2,37.45,1.67,1,80.6,90.0,1,primary,2,1,40.549221,-3.4751980000000002,0.892,80.6,0.326,0.018000000000000002,0.655
