,Timestamp (seconds),Speed (km/h),Latitude coordinate (degrees),Longitude coordinate (degrees),Altitude (meters),Vertical accuracy (degrees),Horizontal accuracy (degrees),Course (degrees),Difcourse: course variation (degrees),Boolean of system activated (1 if >50km/h),Acceleration in X (Gs),Acceleration in Y (Gs),Acceleration in Z (Gs),Acceleration in X filtered by KF (Gs),Acceleration in Y filtered by KF (Gs),Acceleration in Z filtered by KF (Gs),Roll (degrees),Pitch (degrees),Yaw (degrees),X: car position relative to lane center (meters),Phi: car angle relative to lane curvature (degrees),W: road width (meters),"State of the lane det. algorithm [-1=calibrating, 0=initializing, 1=undetected, 2=detected/running]",Distance to ahead vehicle in current lane (meters) [value -1 means no car is detected in front],Time of impact to ahead vehicle (seconds) [distance related to own speed],Number of detected vehicles in this frame (traffic),GPS speed (km/h) [same as in RAW GPS],Maximum allowed speed of current road (km/h),"Reliability of obtained maxspeed (0=unknown, 1=reliable, 2=used previously obtained maxspeed,3=estimated by type of road)","Type of road (motorway, trunk, secondary...)",Number of lanes in current road,"Estimated current lane (1=right lane, 2=first left lane, 3=second left lane, etc) [experimental]",GPS Latitude used to query OSM (degrees),GPS Longitude used to query OSM (degrees),OSM delay to answer query (seconds),GPS speed (km/h) [same as in RAW GPS]],Ratio normal (base 1),Ratio drowsy (base 1),Ratio aggressive (base 1)
670,679.22,88.9,40.468025,-3.4384959999999998,595.0,6,5,76.6,0.703,1,-0.005,0.023,-0.003,0.002,0.013999999999999999,0.006,-1.555,0.059000000000000004,-0.228,-0.121,0.126,3.054,2,-1.0,-1.0,2,88.9,120.0,1,motorway,3,1,40.467457,-3.441931,5.074,89.6,0.988,0.004,0.006999999999999999
671,680.21,88.0,40.468082,-3.4382129999999997,595.7,6,5,76.6,0.35200000000000004,1,0.001,0.012,-0.013999999999999999,0.009000000000000001,0.031,-0.0,-1.558,0.035,-0.24,-0.172,0.09,3.055,2,35.94,1.47,2,88.0,120.0,1,motorway,3,1,40.467457,-3.441931,5.074,89.6,0.988,0.004,0.006999999999999999
672,681.31,87.0,40.468123999999996,-3.4379410000000004,595.8,6,5,77.3,0.703,1,0.08199999999999999,0.003,0.033,0.027000000000000003,0.013000000000000001,0.006,-1.564,0.018000000000000002,-0.247,-0.111,0.086,3.0810000000000004,2,42.01,1.74,2,87.0,120.0,1,motorway,3,1,40.467457,-3.441931,5.074,89.6,0.988,0.004,0.006999999999999999
673,682.26,87.5,40.468178,-3.4376629999999997,595.6,6,5,77.3,0.703,1,0.064,0.027000000000000003,0.001,0.019,0.001,-0.02,-1.5659999999999998,0.016,-0.252,-0.081,0.12300000000000001,3.135,2,47.93,1.97,2,87.5,120.0,1,motorway,3,1,40.467457,-3.441931,5.074,89.6,0.988,0.004,0.006999999999999999
674,683.24,87.4,40.468224,-3.437393,597.3,6,5,77.3,0.0,1,-0.003,-0.051,-0.018000000000000002,-0.009000000000000001,-0.067,-0.026000000000000002,-1.564,0.015,-0.254,0.051,0.11,3.113,2,53.22,2.19,2,87.4,120.0,1,motorway,3,1,40.467457,-3.441931,5.074,89.6,0.988,0.004,0.006999999999999999
675,684.22,87.0,40.468258,-3.437123,596.2,6,5,77.0,0.35200000000000004,1,-0.035,-0.006,-0.018000000000000002,0.003,-0.012,0.002,-1.56,0.015,-0.254,0.071,0.079,3.097,2,57.22,2.37,2,87.0,120.0,1,motorway,3,1,40.467457,-3.441931,5.074,89.6,0.988,0.004,0.006999999999999999
676,685.2,86.9,40.468315000000004,-3.4368529999999997,596.5,6,5,76.6,0.703,1,-0.011000000000000001,0.011000000000000001,0.012,-0.001,0.0,-0.001,-1.556,0.033,-0.255,-0.02,0.08800000000000001,3.158,2,59.9,2.48,1,86.9,120.0,1,motorway,3,1,40.46772,-3.440209,23.121,90.1,0.988,0.004,0.006999999999999999
677,686.23,86.4,40.468369,-3.436575,597.0,6,5,76.6,0.35200000000000004,1,-0.01,0.012,-0.012,0.023,0.055,0.006999999999999999,-1.556,0.016,-0.265,-0.111,0.035,3.1719999999999997,2,58.89,2.45,2,86.4,120.0,1,motorway,3,1,40.46772,-3.440209,23.121,90.1,0.988,0.004,0.006999999999999999
678,687.24,86.8,40.468407,-3.436319,597.2,6,5,77.0,0.35200000000000004,1,-0.047,-0.071,-0.017,-0.05,-0.048,-0.001,-1.554,0.009000000000000001,-0.27399999999999997,-0.152,0.062,3.153,2,57.87,2.4,2,86.8,120.0,1,motorway,3,1,40.46772,-3.440209,23.121,90.1,0.988,0.004,0.006999999999999999
679,688.24,87.5,40.468464000000004,-3.4360519999999997,597.0,6,5,77.3,0.703,1,-0.026000000000000002,0.042,0.006,0.006,0.037000000000000005,0.023,-1.558,-0.006,-0.27699999999999997,-0.081,0.124,3.043,2,54.4,2.24,2,87.5,120.0,1,motorway,3,1,40.46772,-3.440209,23.121,90.1,0.988,0.004,0.006999999999999999
680,689.21,87.4,40.468486999999996,-3.435779,597.7,6,5,77.7,0.703,1,-0.032,0.061,-0.003,-0.005,0.012,0.006999999999999999,-1.544,-0.01,-0.285,-0.081,0.073,3.076,1,-1.0,-1.0,1,87.4,120.0,1,motorway,3,1,40.46772,-3.440209,23.121,90.1,0.988,0.004,0.006999999999999999
681,690.2,87.3,40.468536,-3.4354970000000002,597.6,6,5,77.7,0.35200000000000004,1,-0.054000000000000006,-0.057,-0.003,-0.037000000000000005,-0.033,0.01,-1.546,-0.003,-0.294,-0.111,0.085,3.0469999999999997,2,36.3,1.5,1,87.3,120.0,1,motorway,3,1,40.46772,-3.440209,23.121,90.1,0.988,0.004,0.006999999999999999
682,691.23,87.6,40.468582,-3.4352169999999997,597.2,6,5,78.0,0.35200000000000004,1,0.013999999999999999,-0.009000000000000001,0.027999999999999997,0.008,-0.004,0.032,-1.5430000000000001,0.008,-0.293,-0.111,0.035,3.003,2,42.28,1.74,1,87.6,120.0,1,motorway,3,1,40.46772,-3.440209,23.121,90.1,0.988,0.004,0.006999999999999999
683,692.21,88.0,40.468639,-3.4349309999999997,597.0,6,5,77.3,0.703,1,0.036000000000000004,0.006,0.006999999999999999,0.022000000000000002,0.008,-0.003,-1.555,-0.006999999999999999,-0.3,-0.182,0.067,3.053,2,-1.0,-1.0,1,88.0,120.0,1,motorway,3,1,40.46772,-3.440209,23.121,90.1,0.988,0.004,0.006999999999999999
684,693.23,88.6,40.468678000000004,-3.434643,597.0,6,5,78.0,0.703,1,-0.019,-0.006,0.013000000000000001,-0.019,-0.033,0.006999999999999999,-1.55,0.019,-0.306,-0.162,0.105,3.077,2,49.97,2.03,1,88.6,120.0,1,motorway,3,1,40.46772,-3.440209,23.121,90.1,0.988,0.004,0.006999999999999999
685,694.2,89.3,40.468716,-3.43435,596.5,6,5,79.5,2.109,1,-0.001,0.018000000000000002,-0.006999999999999999,0.006999999999999999,-0.027999999999999997,-0.006,-1.5430000000000001,0.016,-0.31,-0.121,0.122,3.0860000000000003,2,51.06,2.06,1,89.3,120.0,1,motorway,3,1,40.46772,-3.440209,23.121,90.1,0.988,0.004,0.006999999999999999
686,695.22,89.9,40.468758,-3.434064,598.7,6,5,78.8,0.703,1,-0.039,0.033,-0.013999999999999999,-0.012,0.043,0.018000000000000002,-1.545,0.013000000000000001,-0.309,-0.121,0.133,3.115,2,51.95,2.08,1,89.9,120.0,1,motorway,3,1,40.46772,-3.440209,23.121,90.1,0.988,0.004,0.006999999999999999
687,696.32,90.1,40.468807,-3.4337779999999998,596.0,6,5,78.4,1.055,1,0.08,0.057999999999999996,0.05,0.027000000000000003,-0.015,0.013999999999999999,-1.54,0.019,-0.306,-0.212,0.02,2.7110000000000003,1,-1.0,-1.0,2,90.1,120.0,1,motorway,3,1,40.46772,-3.440209,23.121,90.1,0.9890000000000001,0.004,0.006999999999999999
688,697.23,90.6,40.468853,-3.4334809999999996,595.2,6,5,78.0,0.703,1,-0.033,0.023,-0.002,-0.001,-0.015,0.016,-1.545,0.026000000000000002,-0.304,-0.121,0.063,3.083,2,-1.0,-1.0,1,90.6,120.0,1,motorway,3,1,40.468853,-3.4334809999999996,0.8590000000000001,90.9,0.9890000000000001,0.004,0.006999999999999999
689,698.22,90.9,40.46891,-3.4331949999999996,595.6,6,5,77.7,0.703,1,-0.042,-0.034,0.003,-0.027000000000000003,-0.016,-0.016,-1.554,0.011000000000000001,-0.308,-0.04,0.155,3.052,2,-1.0,-1.0,1,90.9,120.0,1,motorway,3,1,40.468853,-3.4334809999999996,0.8590000000000001,90.9,0.9890000000000001,0.004,0.006999999999999999
690,699.23,91.4,40.468956,-3.432904,595.0,6,5,78.0,0.35200000000000004,1,-0.011000000000000001,-0.013999999999999999,-0.028999999999999998,0.024,-0.026000000000000002,-0.012,-1.558,0.013999999999999999,-0.308,-0.051,0.136,3.1319999999999997,2,-1.0,-1.0,1,91.4,120.0,1,motorway,3,1,40.46891,-3.4331949999999996,0.583,91.4,0.9890000000000001,0.004,0.006999999999999999
691,700.23,91.8,40.469002,-3.432608,595.0,6,5,78.4,0.703,1,0.025,-0.059000000000000004,-0.02,0.032,-0.045,-0.039,-1.547,0.022000000000000002,-0.303,0.121,0.13699999999999998,3.217,2,-1.0,-1.0,1,91.8,120.0,1,motorway,3,1,40.468956,-3.432904,1.5319999999999998,92.3,0.9890000000000001,0.004,0.006999999999999999
692,701.23,92.3,40.469048,-3.4323120000000005,594.4,6,5,80.9,2.812,1,-0.059000000000000004,-0.01,0.001,-0.04,-0.03,0.009000000000000001,-1.546,0.023,-0.294,0.0,0.045,3.137,2,-1.0,-1.0,1,92.3,120.0,1,motorway,3,1,40.468956,-3.432904,1.5319999999999998,92.3,0.9890000000000001,0.004,0.006999999999999999
693,702.23,92.6,40.46909,-3.4320180000000002,593.8,6,5,78.8,2.109,1,0.078,0.013999999999999999,-0.016,0.09300000000000001,0.0,0.02,-1.5290000000000001,0.01,-0.284,-0.20199999999999999,0.055999999999999994,3.094,2,-1.0,-1.0,1,92.6,120.0,1,motorway,3,1,40.469048,-3.4323120000000005,0.96,92.6,0.9890000000000001,0.004,0.006999999999999999
694,703.22,92.3,40.469134999999994,-3.4317269999999995,593.7,6,5,78.4,2.461,1,0.062,-0.08199999999999999,0.021,0.003,-0.015,0.018000000000000002,-1.5219999999999998,0.016,-0.278,-0.263,0.086,3.043,2,-1.0,-1.0,1,92.3,120.0,1,motorway,3,1,40.46909,-3.4320180000000002,0.662,92.3,0.9890000000000001,0.004,0.006999999999999999
695,704.29,92.0,40.469184999999996,-3.431435,593.1,6,5,78.0,0.703,1,-0.004,-0.040999999999999995,-0.001,-0.008,-0.023,0.017,-1.531,0.012,-0.264,-0.242,0.069,2.9530000000000003,2,-1.0,-1.0,1,92.0,120.0,1,motorway,3,1,40.469134999999994,-3.4317269999999995,1.001,92.0,0.9890000000000001,0.004,0.006999999999999999
696,705.24,92.3,40.469269,-3.431144,592.2,6,5,77.0,1.406,1,0.019,0.068,0.024,0.003,0.043,0.031,-1.534,0.025,-0.252,-0.253,0.087,3.165,2,-1.0,-1.0,1,92.3,120.0,1,motorway,3,1,40.469134999999994,-3.4317269999999995,1.001,92.0,0.9890000000000001,0.004,0.006999999999999999
697,706.3,92.8,40.469322,-3.430855,592.2,4,5,75.2,2.812,1,-0.064,0.024,0.01,-0.034,0.027999999999999997,0.026000000000000002,-1.541,0.021,-0.243,-0.33299999999999996,0.069,3.19,2,-1.0,-1.0,0,92.8,120.0,1,motorway,3,1,40.469269,-3.431144,1.354,92.8,0.996,0.004,0.0
698,707.23,93.2,40.469387,-3.4305660000000002,591.9,6,5,74.9,2.109,1,0.002,0.036000000000000004,-0.003,0.015,0.028999999999999998,0.018000000000000002,-1.537,0.02,-0.235,-0.23199999999999998,0.133,3.0589999999999997,2,-1.0,-1.0,0,93.2,120.0,1,motorway,3,1,40.469269,-3.431144,1.354,92.8,0.996,0.004,0.0
699,708.2,93.8,40.469440000000006,-3.4302660000000005,591.1,6,5,74.2,1.055,1,-0.011000000000000001,-0.004,0.017,-0.024,0.01,0.023,-1.525,0.026000000000000002,-0.226,-0.23199999999999998,0.113,3.1860000000000004,2,-1.0,-1.0,0,93.8,120.0,1,motorway,3,1,40.469387,-3.4305660000000002,0.98,93.8,0.996,0.004,0.0
700,709.21,94.4,40.469501,-3.4299510000000004,591.1,6,5,73.5,1.406,1,-0.043,-0.01,0.033,-0.03,-0.004,0.013999999999999999,-1.525,0.032,-0.215,-0.263,0.096,3.2310000000000003,2,-1.0,-1.0,0,94.4,120.0,1,motorway,3,1,40.469440000000006,-3.4302660000000005,0.524,94.4,0.996,0.004,0.0
701,710.28,94.6,40.469563,-3.4296519999999995,590.6,4,5,72.4,1.758,1,0.015,-0.008,-0.011000000000000001,-0.016,0.009000000000000001,-0.003,-1.5319999999999998,0.040999999999999995,-0.21,-0.141,0.12300000000000001,3.247,2,-1.0,-1.0,0,94.6,120.0,1,motorway,3,1,40.469501,-3.4299510000000004,1.861,95.0,0.996,0.004,0.0
702,711.2,95.0,40.469623999999996,-3.4293480000000005,590.0,4,5,72.1,1.406,1,0.03,0.077,0.038,0.055999999999999994,0.065,0.021,-1.55,0.040999999999999995,-0.21,-0.253,0.11199999999999999,3.2,2,-1.0,-1.0,0,95.0,120.0,1,motorway,3,1,40.469501,-3.4299510000000004,1.861,95.0,0.996,0.004,0.0
703,712.25,95.4,40.4697,-3.42905,589.1,4,5,72.1,0.35200000000000004,1,-0.006999999999999999,0.011000000000000001,0.01,-0.023,0.004,-0.01,-1.547,0.039,-0.214,-0.212,0.08199999999999999,3.1919999999999997,2,-1.0,-1.0,0,95.4,120.0,1,motorway,3,1,40.469623999999996,-3.4293480000000005,1.518,95.8,0.996,0.004,0.0
704,713.2,95.8,40.469776,-3.428747,588.8,6,5,71.7,0.35200000000000004,1,-0.008,-0.018000000000000002,0.009000000000000001,-0.017,-0.015,0.006,-1.547,0.049,-0.212,-0.182,0.102,3.1630000000000003,2,-1.0,-1.0,0,95.8,120.0,1,motorway,3,1,40.469623999999996,-3.4293480000000005,1.518,95.8,0.996,0.004,0.0
705,714.23,96.0,40.469852,-3.4284410000000003,588.3,6,5,71.4,0.703,1,0.013999999999999999,0.055,-0.038,0.018000000000000002,0.048,-0.003,-1.55,0.044000000000000004,-0.213,-0.23199999999999998,0.087,3.1239999999999997,2,-1.0,-1.0,0,96.0,120.0,1,motorway,3,1,40.469776,-3.428747,0.642,96.0,0.996,0.004,0.0
706,715.2,96.0,40.469933000000005,-3.428153,587.8,6,5,71.0,0.703,1,-0.024,0.01,0.002,-0.003,0.012,-0.003,-1.5419999999999998,0.023,-0.222,-0.222,0.055999999999999994,3.23,2,-1.0,-1.0,0,96.0,120.0,1,motorway,3,1,40.469852,-3.4284410000000003,1.2670000000000001,96.0,0.996,0.004,0.0
707,716.23,95.7,40.470013,-3.427864,587.6,6,5,70.7,0.703,1,-0.045,-0.006,-0.013000000000000001,-0.005,0.01,0.009000000000000001,-1.5319999999999998,0.023,-0.226,-0.273,0.1,3.247,2,-1.0,-1.0,0,95.7,120.0,1,motorway,3,1,40.469852,-3.4284410000000003,1.2670000000000001,96.0,0.996,0.004,0.0
708,717.3,95.4,40.470093,-3.427578,587.4,6,5,70.7,0.35200000000000004,1,-0.059000000000000004,-0.028999999999999998,-0.002,-0.018000000000000002,-0.047,-0.004,-1.528,0.036000000000000004,-0.228,-0.182,0.09,3.1260000000000003,2,-1.0,-1.0,0,95.4,120.0,1,motorway,3,1,40.470013,-3.427863,1.123,95.4,0.996,0.004,0.0
709,718.22,95.4,40.470172999999996,-3.427283,587.4,6,5,70.7,0.0,1,-0.002,-0.015,-0.035,0.002,-0.01,-0.037000000000000005,-1.525,0.038,-0.22699999999999998,-0.212,0.07400000000000001,3.147,2,-1.0,-1.0,0,95.4,120.0,1,motorway,3,1,40.470013,-3.427863,1.123,95.4,0.996,0.004,0.0
710,719.23,94.4,40.470253,-3.426992,586.6,6,5,70.0,0.703,1,-0.059000000000000004,0.005,-0.04,-0.015,0.005,-0.015,-1.536,0.040999999999999995,-0.231,-0.212,0.08199999999999999,3.1189999999999998,2,-1.0,-1.0,0,94.4,120.0,1,motorway,3,1,40.470172999999996,-3.427283,1.6380000000000001,94.9,0.996,0.004,0.0
711,720.2,94.9,40.470337,-3.4267,585.5,6,5,70.0,0.703,1,-0.098,0.018000000000000002,-0.016,-0.08,0.019,-0.022000000000000002,-1.534,0.049,-0.231,-0.303,0.057999999999999996,3.202,2,-1.0,-1.0,0,94.9,120.0,1,motorway,3,1,40.470172999999996,-3.427283,1.6380000000000001,94.9,0.996,0.004,0.0
712,721.3,94.6,40.470421,-3.426414,584.9,6,5,69.6,0.35200000000000004,1,-0.012,0.003,-0.026000000000000002,-0.027000000000000003,0.025,-0.021,-1.534,0.023,-0.24100000000000002,-0.354,0.084,3.179,2,-1.0,-1.0,0,94.6,120.0,1,motorway,3,1,40.470337,-3.4267,1.311,94.6,0.996,0.004,0.0
713,722.23,93.8,40.470509,-3.426128,584.5,6,5,69.3,0.703,1,-0.005,-0.031,-0.024,-0.027000000000000003,-0.02,-0.013000000000000001,-1.545,0.01,-0.253,-0.23199999999999998,0.11800000000000001,3.1510000000000002,2,-1.0,-1.0,0,93.8,120.0,1,motorway,3,1,40.470337,-3.4267,1.311,94.6,0.996,0.004,0.0
714,723.21,93.3,40.470591999999996,-3.425846,586.2,4,5,69.3,0.35200000000000004,1,-0.03,-0.044000000000000004,-0.043,0.013999999999999999,-0.048,-0.024,-1.544,0.022000000000000002,-0.249,-0.03,0.141,3.1260000000000003,2,-1.0,-1.0,0,93.3,120.0,1,motorway,3,1,40.470509,-3.426128,1.5630000000000002,92.7,0.996,0.004,0.0
715,724.22,92.7,40.470673,-3.425562,586.2,4,5,68.9,0.35200000000000004,1,-0.013999999999999999,0.03,-0.034,0.01,0.03,-0.017,-1.545,0.032,-0.253,0.051,0.08800000000000001,3.0660000000000003,2,-1.0,-1.0,0,92.7,120.0,1,motorway,3,1,40.470509,-3.426128,1.5630000000000002,92.7,0.996,0.004,0.0
716,725.21,92.1,40.47076,-3.425282,585.1,4,5,68.6,0.703,1,0.040999999999999995,0.011000000000000001,0.026000000000000002,0.011000000000000001,0.0,0.006999999999999999,-1.546,0.011000000000000001,-0.259,0.061,0.124,3.1489999999999996,2,-1.0,-1.0,0,92.1,120.0,1,motorway,3,1,40.470673,-3.425562,1.49,92.1,0.996,0.004,0.0
717,726.21,91.3,40.470848,-3.4250010000000004,584.6,4,5,68.6,0.35200000000000004,1,-0.064,-0.063,-0.048,-0.044000000000000004,-0.042,-0.026000000000000002,-1.5430000000000001,0.012,-0.263,0.081,0.09699999999999999,3.1069999999999998,2,-1.0,-1.0,1,91.3,120.0,1,motorway,3,1,40.470673,-3.425562,1.49,92.1,0.997,0.003,0.0
718,727.22,90.7,40.470932,-3.424721,585.0,4,5,68.6,0.0,1,-0.069,-0.033,-0.002,-0.059000000000000004,-0.048,0.015,-1.545,0.016,-0.266,0.081,0.10300000000000001,3.063,2,-1.0,-1.0,1,90.7,120.0,1,motorway,3,1,40.470848,-3.4250010000000004,0.6609999999999999,90.7,1.0,0.0,0.0
719,728.21,90.5,40.471004,-3.42443,584.7,6,5,68.6,0.0,1,-0.013000000000000001,-0.048,-0.017,0.0,-0.002,-0.002,-1.541,0.016,-0.268,-0.141,0.057,3.092,2,-1.0,-1.0,1,90.5,120.0,1,motorway,3,1,40.470848,-3.4250010000000004,0.6609999999999999,90.7,1.0,0.0,0.0
720,729.21,90.1,40.471084999999995,-3.4241589999999995,584.7,6,5,68.6,0.0,1,0.026000000000000002,0.085,0.016,0.033,0.06,0.013000000000000001,-1.546,-0.003,-0.285,-0.222,0.07400000000000001,3.113,2,-1.0,-1.0,1,90.1,120.0,1,motorway,3,1,40.470932,-3.424721,3.218,89.8,1.0,0.0,0.0
721,730.2,89.8,40.471160999999995,-3.423875,584.3,4,5,68.9,0.35200000000000004,1,-0.07,-0.039,-0.013999999999999999,-0.040999999999999995,-0.03,-0.002,-1.551,0.001,-0.299,-0.162,0.096,3.103,2,-1.0,-1.0,2,89.8,120.0,1,motorway,3,1,40.470932,-3.424721,3.218,89.8,1.0,0.0,0.0
722,731.35,89.6,40.471241,-3.423597,586.0,4,5,69.6,1.055,1,-0.019,-0.10800000000000001,0.003,-0.039,-0.086,-0.006,-1.555,-0.002,-0.302,0.0,0.11599999999999999,3.1310000000000002,2,-1.0,-1.0,2,89.6,120.0,1,motorway,3,1,40.470932,-3.424721,3.218,89.8,1.0,0.0,0.0
723,732.21,89.2,40.471317,-3.4233190000000002,584.7,4,5,70.0,1.055,1,0.025,-0.002,0.016,0.016,-0.017,0.002,-1.558,-0.002,-0.301,0.081,0.099,3.056,2,-1.0,-1.0,2,89.2,120.0,1,motorway,3,1,40.471241,-3.423597,1.255,89.2,1.0,0.0,0.0
724,733.21,88.9,40.471396999999996,-3.423056,584.7,4,5,69.6,0.35200000000000004,1,-0.036000000000000004,-0.031,-0.033,-0.024,-0.043,-0.034,-1.561,0.006,-0.298,-0.051,0.054000000000000006,3.082,2,-1.0,-1.0,2,88.9,120.0,1,motorway,3,1,40.471241,-3.423597,1.255,89.2,1.0,0.0,0.0
725,734.2,88.6,40.471478000000005,-3.4227849999999997,584.9,4,5,69.6,0.35200000000000004,1,-0.059000000000000004,-0.005,-0.004,-0.022000000000000002,0.0,-0.002,-1.565,-0.002,-0.311,-0.131,0.064,3.113,2,-1.0,-1.0,2,88.6,120.0,1,motorway,3,1,40.471241,-3.423597,1.255,89.2,1.0,0.0,0.0
726,735.23,88.4,40.47155,-3.422513,585.1,4,5,69.6,0.0,1,0.055999999999999994,-0.052000000000000005,0.044000000000000004,0.027999999999999997,-0.025,0.02,-1.5630000000000002,-0.008,-0.316,-0.061,0.09300000000000001,3.1039999999999996,2,-1.0,-1.0,1,88.4,120.0,1,motorway,3,1,40.471241,-3.423597,1.255,89.2,1.0,0.0,0.0
727,736.23,88.5,40.471621999999996,-3.42224,584.9,3,5,70.3,0.703,1,0.001,-0.061,-0.063,-0.011000000000000001,-0.057,-0.054000000000000006,-1.5590000000000002,-0.013999999999999999,-0.315,-0.091,0.011000000000000001,2.9610000000000003,2,-1.0,-1.0,1,88.5,120.0,1,motorway,3,1,40.471241,-3.423597,1.255,89.2,1.0,0.0,0.0
728,737.22,88.4,40.471703000000005,-3.4219690000000003,585.3,3,5,70.0,0.35200000000000004,1,-0.005,-0.023,-0.006,-0.025,-0.013000000000000001,-0.012,-1.5659999999999998,-0.013000000000000001,-0.322,-0.01,-0.087,2.658,2,-1.0,-1.0,1,88.4,120.0,1,motorway,3,1,40.471241,-3.423597,1.255,89.2,1.0,0.0,0.0
729,738.21,88.1,40.471771000000004,-3.4216870000000004,585.3,3,5,70.7,0.703,1,-0.028999999999999998,-0.045,-0.027000000000000003,-0.004,-0.05,-0.01,-1.56,-0.019,-0.33,0.263,0.091,2.344,2,-1.0,-1.0,1,88.1,120.0,1,motorway,3,1,40.471241,-3.423597,1.255,89.2,1.0,0.0,0.0
730,739.2,87.9,40.471848,-3.42142,585.2,3,5,70.7,0.703,1,-0.077,-0.008,0.003,0.01,-0.027999999999999997,-0.013000000000000001,-1.5659999999999998,-0.023,-0.332,0.121,0.027000000000000003,2.471,1,-1.0,-1.0,0,87.9,120.0,1,motorway,3,1,40.471396999999996,-3.423055,11.913,86.8,1.0,0.0,0.0
731,740.21,87.8,40.471916,-3.4211410000000004,585.3,3,5,71.0,0.35200000000000004,1,0.039,0.027999999999999997,0.018000000000000002,0.006,0.004,0.006999999999999999,-1.561,-0.02,-0.332,-0.081,0.025,3.08,2,-1.0,-1.0,0,87.8,120.0,1,motorway,3,1,40.471396999999996,-3.423055,11.913,86.8,1.0,0.0,0.0
732,741.22,87.8,40.471989,-3.420872,585.5,3,5,71.0,0.35200000000000004,1,-0.044000000000000004,-0.031,-0.006999999999999999,-0.036000000000000004,-0.031,-0.022000000000000002,-1.5590000000000002,0.001,-0.332,-0.141,0.057,3.105,2,-1.0,-1.0,0,87.8,120.0,1,motorway,3,1,40.471396999999996,-3.423055,11.913,86.8,1.0,0.0,0.0
733,742.2,87.7,40.472061,-3.420601,585.2,3,5,71.0,0.0,1,0.003,0.03,0.004,-0.027999999999999997,-0.004,-0.01,-1.564,0.001,-0.336,-0.222,0.075,3.075,2,-1.0,-1.0,1,87.7,120.0,1,motorway,3,1,40.471396999999996,-3.423055,11.913,86.8,1.0,0.0,0.0
734,743.21,87.4,40.472134000000004,-3.4203309999999996,584.9,3,5,71.0,0.0,1,0.051,0.046,0.0,0.025,0.006,0.001,-1.567,-0.002,-0.341,-0.20199999999999999,0.047,3.093,2,-1.0,-1.0,1,87.4,120.0,1,motorway,3,1,40.471396999999996,-3.423055,11.913,86.8,1.0,0.0,0.0
735,744.21,87.2,40.472202,-3.420063,585.0,3,5,71.4,0.35200000000000004,1,-0.01,-0.045,0.021,-0.046,-0.059000000000000004,-0.01,-1.568,0.002,-0.342,-0.141,0.107,3.045,2,-1.0,-1.0,1,87.2,120.0,1,motorway,3,1,40.471396999999996,-3.423055,11.913,86.8,1.0,0.0,0.0
736,745.22,86.8,40.472266999999995,-3.4197919999999997,586.1,3,5,71.7,0.703,1,0.028999999999999998,0.006999999999999999,0.018000000000000002,0.017,0.006999999999999999,0.001,-1.561,0.015,-0.34,-0.121,0.09300000000000001,3.063,2,-1.0,-1.0,1,86.8,120.0,1,motorway,3,1,40.471396999999996,-3.423055,11.913,86.8,1.0,0.0,0.0
737,746.22,86.4,40.472332,-3.419521,586.0,3,5,71.7,0.35200000000000004,1,-0.017,-0.047,-0.018000000000000002,-0.023,-0.028999999999999998,-0.003,-1.564,0.015,-0.34299999999999997,-0.162,0.128,3.0180000000000002,2,-1.0,-1.0,3,86.4,120.0,1,motorway,3,1,40.472266999999995,-3.4197919999999997,0.716,86.4,1.0,0.0,0.0
738,747.21,86.1,40.472396999999994,-3.4192489999999998,586.0,3,5,71.7,0.0,1,0.01,0.044000000000000004,-0.012,0.032,0.021,-0.01,-1.558,0.013999999999999999,-0.344,-0.131,0.09699999999999999,3.06,2,-1.0,-1.0,2,86.1,120.0,1,motorway,3,1,40.472332,-3.419521,0.929,86.1,1.0,0.0,0.0
739,748.22,85.7,40.472462,-3.4189849999999997,586.2,3,5,71.7,0.0,1,-0.025,0.023,0.013999999999999999,-0.051,0.017,0.017,-1.556,0.019,-0.34,-0.111,0.106,3.0860000000000003,2,-1.0,-1.0,2,85.7,120.0,1,motorway,3,1,40.472396999999994,-3.4192489999999998,0.965,85.7,1.0,0.0,0.0
740,749.22,85.5,40.47253,-3.4187160000000003,587.7,3,5,71.4,0.35200000000000004,1,0.043,-0.040999999999999995,0.04,0.001,-0.033,0.022000000000000002,-1.5490000000000002,0.006,-0.33399999999999996,-0.172,0.087,3.092,2,-1.0,-1.0,1,85.5,120.0,1,motorway,3,1,40.472462,-3.4189839999999996,1.9609999999999999,85.5,1.0,0.0,0.0
741,750.34,85.5,40.472599,-3.418453,589.2,3,5,71.7,0.35200000000000004,1,-0.015,0.045,0.009000000000000001,-0.025,-0.009000000000000001,-0.009000000000000001,-1.555,0.026000000000000002,-0.332,-0.212,0.081,3.1060000000000003,2,-1.0,-1.0,0,85.5,120.0,1,motorway,3,1,40.472462,-3.4189839999999996,1.9609999999999999,85.5,1.0,0.0,0.0
742,751.22,85.4,40.472668,-3.418189,587.8,3,5,71.4,0.35200000000000004,1,-0.043,0.0,-0.004,0.006999999999999999,0.048,0.027000000000000003,-1.5530000000000002,0.025,-0.335,-0.242,0.067,3.031,2,-1.0,-1.0,0,85.4,120.0,1,motorway,3,1,40.472462,-3.4189839999999996,1.9609999999999999,85.5,1.0,0.0,0.0
