,Timestamp (seconds),Speed (km/h),Latitude coordinate (degrees),Longitude coordinate (degrees),Altitude (meters),Vertical accuracy (degrees),Horizontal accuracy (degrees),Course (degrees),Difcourse: course variation (degrees),Boolean of system activated (1 if >50km/h),Acceleration in X (Gs),Acceleration in Y (Gs),Acceleration in Z (Gs),Acceleration in X filtered by KF (Gs),Acceleration in Y filtered by KF (Gs),Acceleration in Z filtered by KF (Gs),Roll (degrees),Pitch (degrees),Yaw (degrees),X: car position relative to lane center (meters),Phi: car angle relative to lane curvature (degrees),W: road width (meters),"State of the lane det. algorithm [-1=calibrating, 0=initializing, 1=undetected, 2=detected/running]",Distance to ahead vehicle in current lane (meters) [value -1 means no car is detected in front],Time of impact to ahead vehicle (seconds) [distance related to own speed],Number of detected vehicles in this frame (traffic),GPS speed (km/h) [same as in RAW GPS],Maximum allowed speed of current road (km/h),"Reliability of obtained maxspeed (0=unknown, 1=reliable, 2=used previously obtained maxspeed,3=estimated by type of road)","Type of road (motorway, trunk, secondary...)",Number of lanes in current road,"Estimated current lane (1=right lane, 2=first left lane, 3=second left lane, etc) [experimental]",GPS Latitude used to query OSM (degrees),GPS Longitude used to query OSM (degrees),OSM delay to answer query (seconds),GPS speed (km/h) [same as in RAW GPS]],Ratio normal (base 1),Ratio drowsy (base 1),Ratio aggressive (base 1)
485,501.75,93.2,40.568413,-3.5195,660.9,3,5,324.8,2.812,1,-0.025,0.031,0.027000000000000003,-0.021,0.032,0.019,-1.5519999999999998,0.034,-1.76,-0.182,-0.025,3.2430000000000003,2,-1.0,-1.0,0,93.2,90.0,1,primary,2,2,40.568218,-3.5193190000000003,1.081,93.2,0.838,0.042,0.12
486,502.76,93.3,40.568604,-3.51968,661.3,3,5,323.4,2.461,1,-0.023,0.011000000000000001,0.006,-0.031,-0.004,0.006,-1.5659999999999998,0.023,-1.757,-0.242,0.01,3.259,2,-1.0,-1.0,0,93.3,90.0,1,primary,2,2,40.568604,-3.51968,0.741,93.4,0.8390000000000001,0.040999999999999995,0.12
487,503.76,93.4,40.56879,-3.5198660000000004,661.2,3,5,322.4,2.461,1,-0.016,0.024,-0.001,-0.024,0.013999999999999999,0.012,-1.569,0.022000000000000002,-1.755,-0.28300000000000003,0.021,3.2310000000000003,2,-1.0,-1.0,0,93.4,90.0,1,primary,2,2,40.568604,-3.51968,0.741,93.4,0.8390000000000001,0.040999999999999995,0.12
488,504.77,93.8,40.56897,-3.520058,661.6,3,5,321.3,2.109,1,-0.016,-0.002,0.001,-0.002,0.008,0.003,-1.565,0.03,-1.7530000000000001,-0.39399999999999996,0.013000000000000001,3.2230000000000003,2,-1.0,-1.0,0,93.8,90.0,1,primary,2,2,40.56879,-3.5198660000000004,0.924,93.8,0.8390000000000001,0.040999999999999995,0.12
489,505.74,93.7,40.569148999999996,-3.520253,661.6,3,5,319.9,2.461,1,0.0,-0.011000000000000001,0.008,-0.02,0.004,-0.002,-1.561,0.018000000000000002,-1.751,-0.33299999999999996,0.025,3.242,2,-1.0,-1.0,0,93.7,90.0,1,primary,2,2,40.56897,-3.520058,1.766,93.5,0.838,0.042,0.12
490,506.73,93.5,40.569324,-3.5204470000000003,662.0,3,5,319.2,2.109,1,-0.035,0.008,0.006,-0.04,0.012,-0.013000000000000001,-1.56,0.022000000000000002,-1.75,-0.293,0.009000000000000001,3.207,2,-1.0,-1.0,0,93.5,90.0,1,primary,2,2,40.56897,-3.520058,1.766,93.5,0.838,0.042,0.12
491,507.73,93.1,40.5695,-3.5206589999999998,662.7,3,5,317.8,2.109,1,-0.024,0.011000000000000001,-0.009000000000000001,-0.0,0.003,-0.02,-1.5519999999999998,0.016,-1.7480000000000002,-0.28300000000000003,0.032,3.228,2,-1.0,-1.0,0,93.1,90.0,1,primary,2,2,40.569324,-3.5204470000000003,1.7409999999999999,92.7,0.838,0.042,0.12
492,508.77,92.7,40.569672,-3.5208730000000004,662.9,3,5,317.5,1.758,1,-0.032,-0.013999999999999999,0.013000000000000001,-0.040999999999999995,0.009000000000000001,0.002,-1.55,0.018000000000000002,-1.7530000000000001,-0.253,0.05,3.158,2,-1.0,-1.0,0,92.7,90.0,1,primary,2,2,40.569324,-3.5204470000000003,1.7409999999999999,92.7,0.838,0.042,0.12
493,509.77,91.9,40.569832,-3.5210800000000004,663.1,3,5,316.1,1.758,1,-0.09300000000000001,-0.064,0.009000000000000001,-0.018000000000000002,-0.035,-0.002,-1.546,0.039,-1.742,-0.03,0.054000000000000006,3.103,2,-1.0,-1.0,0,91.9,90.0,1,primary,2,2,40.569672,-3.5208730000000004,1.18,91.9,0.838,0.042,0.12
494,510.73,91.7,40.569992,-3.521294,663.6,3,5,314.6,2.812,1,-0.023,0.012,0.05,-0.034,0.01,0.032,-1.56,0.033,-1.736,0.03,0.026000000000000002,3.138,2,-1.0,-1.0,0,91.7,90.0,1,primary,2,2,40.569672,-3.5208730000000004,1.18,91.9,0.838,0.042,0.12
495,511.74,91.5,40.570147999999996,-3.5215059999999996,663.9,3,5,313.9,2.109,1,-0.017,-0.008,-0.005,-0.019,0.01,-0.009000000000000001,-1.568,0.033,-1.73,0.01,0.026000000000000002,3.1489999999999996,2,-1.0,-1.0,0,91.5,90.0,1,primary,2,2,40.569992,-3.521294,1.3219999999999998,91.5,0.838,0.042,0.12
496,512.73,92.3,40.570293,-3.521726,664.3,3,5,312.2,2.461,1,-0.021,0.013999999999999999,-0.006999999999999999,-0.015,-0.004,-0.015,-1.5530000000000002,0.033,-1.726,-0.051,0.003,3.137,2,-1.0,-1.0,0,92.3,90.0,1,primary,2,2,40.569992,-3.521294,1.3219999999999998,91.5,0.838,0.042,0.12
497,513.73,92.2,40.570431,-3.5219519999999997,664.8,3,5,310.8,3.1639999999999997,1,-0.11199999999999999,-0.0,0.015,-0.059000000000000004,0.006,-0.004,-1.541,0.031,-1.725,-0.162,-0.005,3.252,2,-1.0,-1.0,0,92.2,90.0,1,primary,2,2,40.570293,-3.521726,2.417,90.9,0.838,0.042,0.12
498,514.73,92.2,40.570583,-3.522182,664.9,4,5,310.8,1.406,1,-0.003,0.001,0.051,-0.027999999999999997,-0.006,0.043,-1.548,0.019,-1.724,-0.182,0.039,3.077,2,-1.0,-1.0,0,92.2,90.0,1,primary,2,2,40.570293,-3.521726,2.417,90.9,0.838,0.042,0.12
499,515.73,90.9,40.570736,-3.5223910000000003,664.9,3,5,311.8,1.055,1,0.023,0.006,-0.027999999999999997,0.042,0.001,0.003,-1.5490000000000002,0.008,-1.7269999999999999,-0.39399999999999996,0.107,2.733,1,-1.0,-1.0,0,90.9,90.0,1,primary,2,2,40.570293,-3.521726,2.417,90.9,0.838,0.042,0.12
500,516.73,90.4,40.570889,-3.522615,664.8,3,5,307.6,4.218999999999999,1,-0.05,0.025,-0.013999999999999999,-0.031,-0.006999999999999999,-0.008,-1.568,0.026000000000000002,-1.723,-0.364,0.075,3.3139999999999996,2,-1.0,-1.0,0,90.4,90.0,1,primary,2,2,40.570736,-3.5223910000000003,1.75,91.6,0.8290000000000001,0.051,0.12
501,517.77,91.6,40.571022,-3.522871,664.8,3,5,306.2,5.625,1,-0.013000000000000001,-0.028999999999999998,0.033,-0.008,-0.027999999999999997,0.026000000000000002,-1.5719999999999998,0.035,-1.7169999999999999,-0.364,0.055,3.2089999999999996,2,-1.0,-1.0,0,91.6,90.0,1,primary,2,2,40.570736,-3.5223910000000003,1.75,91.6,0.8290000000000001,0.051,0.12
502,518.73,91.1,40.571148,-3.523114,665.0,4,5,305.5,2.109,1,-0.011000000000000001,-0.005,-0.026000000000000002,-0.019,0.021,-0.019,-1.567,0.026000000000000002,-1.712,-0.444,0.012,3.2289999999999996,2,-1.0,-1.0,0,91.1,90.0,1,primary,2,2,40.571022,-3.522872,1.578,93.3,0.828,0.052000000000000005,0.12
503,519.74,93.3,40.571262,-3.523364,665.4,4,5,303.0,3.1639999999999997,1,0.008,0.013999999999999999,-0.005,-0.0,0.004,0.012,-1.561,0.03,-1.715,-0.667,-0.057,3.263,2,-1.0,-1.0,0,93.3,90.0,1,primary,2,2,40.571022,-3.522872,1.578,93.3,0.818,0.062,0.12
504,520.74,94.3,40.571391999999996,-3.5236370000000004,665.2,4,5,301.3,4.218999999999999,1,-0.04,0.022000000000000002,-0.004,-0.01,0.018000000000000002,-0.009000000000000001,-1.555,0.01,-1.72,-0.606,-0.005,3.3569999999999998,2,-1.0,-1.0,0,94.3,90.0,1,primary,2,2,40.571262,-3.523364,1.119,94.3,0.809,0.071,0.12
505,521.74,94.5,40.571498999999996,-3.523892,665.0,4,5,301.6,1.406,1,-0.002,-0.031,0.002,-0.006,-0.051,-0.001,-1.554,0.015,-1.714,-0.485,0.009000000000000001,3.408,2,-1.0,-1.0,0,94.5,90.0,1,primary,2,2,40.571262,-3.523364,1.119,94.3,0.799,0.081,0.12
506,522.74,95.2,40.571628999999994,-3.5241629999999997,664.7,4,5,299.9,1.758,1,-0.038,-0.02,0.003,-0.042,-0.011000000000000001,-0.006,-1.544,0.034,-1.706,-0.424,0.04,3.397,2,-1.0,-1.0,0,95.2,90.0,1,primary,2,2,40.571498999999996,-3.523893,1.135,95.2,0.792,0.08800000000000001,0.12
507,523.8,95.5,40.571735,-3.52443,664.2,4,5,298.5,3.1639999999999997,1,-0.031,0.013999999999999999,-0.01,-0.022000000000000002,0.038,-0.005,-1.5319999999999998,0.026000000000000002,-1.705,-0.495,-0.004,3.4189999999999996,2,-1.0,-1.0,0,95.5,90.0,1,primary,2,2,40.571498999999996,-3.523893,1.135,95.2,0.784,0.096,0.12
508,524.73,95.9,40.57185,-3.5247019999999996,663.5,4,5,297.4,2.461,1,0.01,0.033,-0.018000000000000002,0.011000000000000001,0.013999999999999999,0.0,-1.528,0.026000000000000002,-1.709,-0.6459999999999999,-0.003,3.395,2,-1.0,-1.0,0,95.9,90.0,1,primary,2,2,40.571498999999996,-3.523893,1.135,95.2,0.774,0.106,0.12
509,525.74,95.9,40.571968,-3.524978,662.7,4,5,296.4,2.109,1,0.01,-0.035,0.001,-0.015,-0.02,0.003,-1.5230000000000001,0.021,-1.709,-0.485,0.011000000000000001,3.4010000000000002,2,-1.0,-1.0,0,95.9,90.0,1,primary,2,2,40.571498999999996,-3.523893,1.135,95.2,0.764,0.11599999999999999,0.12
510,526.73,95.4,40.572075,-3.525258,662.2,4,5,295.3,2.109,1,-0.003,0.002,0.003,-0.022000000000000002,0.003,0.004,-1.521,0.025,-1.706,-0.434,0.012,3.449,2,-1.0,-1.0,0,95.4,90.0,1,primary,2,2,40.571498999999996,-3.523893,1.135,95.2,0.76,0.12,0.12
511,527.74,94.6,40.572186,-3.5255339999999995,661.4,4,5,295.7,0.703,1,0.001,-0.004,0.005,-0.021,-0.01,0.005,-1.52,0.031,-1.706,-0.374,0.057,3.4389999999999996,2,-1.0,-1.0,0,94.6,90.0,1,primary,2,2,40.571498999999996,-3.523893,1.135,95.2,0.76,0.12,0.12
512,528.74,95.2,40.572281,-3.5258220000000002,660.6,4,5,292.9,2.812,1,-0.02,0.018000000000000002,-0.018000000000000002,-0.011000000000000001,0.01,-0.013999999999999999,-1.521,0.028999999999999998,-1.7069999999999999,-0.414,0.045,3.352,2,-1.0,-1.0,0,95.2,90.0,1,primary,2,2,40.571498999999996,-3.523893,1.135,95.2,0.76,0.12,0.12
513,529.78,94.9,40.572361,-3.526111,659.8,4,5,292.1,3.516,1,-0.026000000000000002,0.047,-0.015,-0.023,0.027000000000000003,-0.004,-1.521,0.011000000000000001,-1.716,-0.384,0.034,3.3110000000000004,2,-1.0,-1.0,0,94.9,90.0,1,primary,2,2,40.571498999999996,-3.523893,1.135,95.2,0.759,0.121,0.12
514,530.76,93.9,40.572449,-3.5264,659.2,4,5,291.8,1.055,1,-0.015,-0.028999999999999998,-0.006999999999999999,-0.018000000000000002,0.001,-0.002,-1.5190000000000001,0.011000000000000001,-1.7309999999999999,-0.28300000000000003,0.068,3.333,2,-1.0,-1.0,1,93.9,90.0,1,primary,2,2,40.571498999999996,-3.523893,1.135,95.2,0.759,0.121,0.12
515,531.75,94.3,40.572540000000004,-3.5266889999999997,658.5,4,5,291.4,0.703,1,-0.013000000000000001,0.0,0.011000000000000001,-0.015,-0.008,-0.002,-1.521,0.019,-1.739,-0.10099999999999999,0.05,3.2969999999999997,2,-1.0,-1.0,0,94.3,90.0,1,primary,2,2,40.571498999999996,-3.523893,1.135,95.2,0.759,0.121,0.12
516,532.73,93.9,40.572639,-3.526988,657.2,4,5,290.7,1.055,1,-0.026000000000000002,0.008,-0.005,-0.009000000000000001,0.001,-0.006,-1.514,0.009000000000000001,-1.754,-0.141,0.047,3.305,2,-1.0,-1.0,0,93.9,90.0,1,primary,2,2,40.571498999999996,-3.523893,1.135,95.2,0.759,0.121,0.12
517,533.79,93.9,40.572722999999996,-3.5272699999999997,656.8,4,5,290.7,0.703,1,-0.016,0.028999999999999998,-0.006999999999999999,-0.013000000000000001,0.013999999999999999,-0.013999999999999999,-1.5119999999999998,-0.011000000000000001,-1.776,-0.20199999999999999,0.022000000000000002,3.2969999999999997,2,-1.0,-1.0,0,93.9,90.0,1,primary,2,2,40.571498999999996,-3.523893,1.135,95.2,0.758,0.122,0.12
518,534.74,93.3,40.572807,-3.5275540000000003,656.0,4,5,291.1,0.35200000000000004,1,-0.03,0.013999999999999999,-0.011000000000000001,-0.023,0.008,-0.013000000000000001,-1.511,-0.016,-1.797,-0.313,0.028999999999999998,3.3510000000000004,2,-1.0,-1.0,0,93.3,90.0,1,primary,2,2,40.571498999999996,-3.523893,1.135,95.2,0.764,0.11599999999999999,0.12
519,535.74,92.1,40.572895,-3.5278379999999996,655.3,4,5,291.4,0.703,1,0.0,-0.012,-0.015,0.002,0.006,0.001,-1.516,-0.026000000000000002,-1.82,-0.303,0.06,3.2739999999999996,2,-1.0,-1.0,0,92.1,90.0,1,primary,2,2,40.571498999999996,-3.523893,1.135,95.2,0.774,0.106,0.12
520,536.74,92.8,40.572983,-3.528114,654.7,4,5,291.8,0.703,1,-0.037000000000000005,0.018000000000000002,0.044000000000000004,-0.034,0.006999999999999999,0.01,-1.5219999999999998,-0.013000000000000001,-1.839,-0.242,0.04,3.32,2,-1.0,-1.0,0,92.8,90.0,1,primary,2,2,40.571498999999996,-3.523893,1.135,95.2,0.7759999999999999,0.10400000000000001,0.12
521,537.74,92.7,40.573067,-3.528399,653.7,4,5,291.8,0.35200000000000004,1,-0.042,0.06,0.01,-0.039,0.049,-0.0,-1.531,-0.019,-1.858,-0.32299999999999995,0.005,3.3280000000000003,2,-1.0,-1.0,0,92.7,90.0,1,primary,2,2,40.571498999999996,-3.523893,1.135,95.2,0.7759999999999999,0.10400000000000001,0.12
522,538.74,93.1,40.573147,-3.5286809999999997,653.1,4,5,292.5,0.703,1,-0.006,0.006999999999999999,0.004,-0.003,0.004,0.005,-1.54,-0.026000000000000002,-1.883,-0.40399999999999997,0.022000000000000002,3.263,1,-1.0,-1.0,0,93.1,90.0,1,primary,2,2,40.571498999999996,-3.523893,1.135,95.2,0.7759999999999999,0.10400000000000001,0.12
523,539.76,93.9,40.573238,-3.5289650000000004,653.2,4,5,293.2,1.406,1,0.03,0.035,-0.013000000000000001,-0.001,0.018000000000000002,-0.013000000000000001,-1.538,-0.034,-1.9080000000000001,-0.40399999999999997,0.023,3.236,1,-1.0,-1.0,0,93.9,90.0,1,primary,2,2,40.571498999999996,-3.523893,1.135,95.2,0.7809999999999999,0.099,0.12
524,540.74,93.8,40.573341,-3.5292519999999996,652.4,4,5,294.3,1.758,1,-0.016,-0.083,-0.015,-0.012,-0.05,-0.012,-1.536,-0.049,-1.9280000000000002,-0.374,0.039,3.344,2,-1.0,-1.0,0,93.8,90.0,1,primary,2,2,40.571498999999996,-3.523893,1.135,95.2,0.7809999999999999,0.099,0.12
525,541.76,94.4,40.573440999999995,-3.529532,651.7,4,5,295.0,1.758,1,0.013999999999999999,-0.038,-0.019,-0.011000000000000001,-0.017,-0.018000000000000002,-1.518,-0.038,-1.9509999999999998,-0.28300000000000003,0.049,3.358,2,-1.0,-1.0,0,94.4,90.0,1,primary,2,2,40.571498999999996,-3.523893,1.135,95.2,0.7809999999999999,0.099,0.12
526,542.75,93.0,40.573544,-3.5298019999999997,650.7,3,5,296.4,2.109,1,-0.021,0.021,0.009000000000000001,-0.009000000000000001,0.012,0.017,-1.5319999999999998,-0.026000000000000002,-1.97,-0.111,0.005,3.174,2,-1.0,-1.0,0,93.0,90.0,1,primary,2,2,40.571498999999996,-3.523893,1.135,95.2,0.7809999999999999,0.099,0.12
527,543.74,93.9,40.573643,-3.530082,650.4,4,5,297.1,2.109,1,-0.067,-0.017,0.006999999999999999,-0.038,-0.001,0.006,-1.5430000000000001,-0.028999999999999998,-1.984,-0.182,0.021,3.264,2,-1.0,-1.0,0,93.9,90.0,1,primary,2,2,40.571498999999996,-3.523893,1.135,95.2,0.7809999999999999,0.099,0.12
528,544.76,94.8,40.57375,-3.530367,649.8,4,5,297.4,1.055,1,-0.039,0.015,0.006,-0.037000000000000005,0.012,-0.004,-1.5490000000000002,-0.028999999999999998,-2.0,-0.23199999999999998,0.022000000000000002,3.25,2,-1.0,-1.0,0,94.8,90.0,1,primary,2,2,40.571498999999996,-3.523893,1.135,95.2,0.7809999999999999,0.099,0.12
529,545.75,95.9,40.573864,-3.530639,649.2,3,5,298.1,1.055,1,-0.028999999999999998,0.019,-0.027999999999999997,-0.025,0.017,-0.008,-1.554,-0.021,-2.011,-0.192,0.015,3.2439999999999998,2,-1.0,-1.0,0,95.9,90.0,1,primary,2,2,40.571498999999996,-3.523893,1.135,95.2,0.782,0.098,0.12
530,546.75,97.0,40.573971,-3.5309129999999995,648.7,3,5,299.2,1.758,1,-0.01,0.009000000000000001,-0.031,-0.022000000000000002,0.008,-0.034,-1.5330000000000001,-0.03,-2.025,-0.141,0.001,3.2680000000000002,1,-1.0,-1.0,0,97.0,90.0,1,primary,2,2,40.571498999999996,-3.523893,1.135,95.2,0.7929999999999999,0.087,0.12
531,547.75,96.4,40.574089,-3.531191,648.0,4,5,299.9,1.758,1,-0.002,-0.032,0.004,-0.013000000000000001,-0.017,0.004,-1.514,-0.040999999999999995,-2.037,-0.121,-0.008,3.2910000000000004,2,-1.0,-1.0,0,96.4,90.0,1,primary,2,2,40.571735,-3.524431,48.308,93.5,0.7959999999999999,0.084,0.12
532,548.79,96.3,40.574211,-3.5314690000000004,646.8,3,5,300.2,1.055,1,0.006,0.008,0.006999999999999999,0.004,0.011000000000000001,0.001,-1.5119999999999998,-0.044000000000000004,-2.048,-0.152,-0.0,3.313,2,-1.0,-1.0,0,96.3,90.0,1,primary,2,2,40.571735,-3.524431,48.308,93.5,0.7959999999999999,0.084,0.12
533,549.74,95.7,40.574341,-3.531743,646.3,3,5,301.6,1.758,1,-0.027000000000000003,0.001,0.034,-0.027999999999999997,-0.011000000000000001,0.025,-1.524,-0.038,-2.05,-0.121,0.015,3.267,2,-1.0,-1.0,0,95.7,90.0,1,primary,2,2,40.571735,-3.524431,48.308,93.5,0.7959999999999999,0.084,0.12
534,550.74,96.0,40.574474,-3.532001,645.6,3,5,302.3,2.109,1,-0.053,-0.006999999999999999,0.025,-0.043,0.006,0.004,-1.534,-0.054000000000000006,-2.066,-0.071,0.004,3.332,2,-1.0,-1.0,0,96.0,90.0,1,primary,2,2,40.571735,-3.524431,48.308,93.5,0.7959999999999999,0.084,0.12
535,551.74,96.4,40.5746,-3.5322690000000003,644.8,3,5,303.4,1.758,1,0.005,-0.039,0.004,-0.017,-0.033,0.0,-1.535,-0.040999999999999995,-2.068,-0.10099999999999999,-0.006,3.3160000000000003,2,-1.0,-1.0,0,96.4,90.0,1,primary,2,2,40.571735,-3.524431,48.308,93.5,0.7959999999999999,0.084,0.12
536,552.75,97.3,40.574738,-3.5325370000000005,644.2,3,5,303.8,1.406,1,-0.039,-0.015,-0.015,-0.016,-0.036000000000000004,-0.023,-1.527,-0.022000000000000002,-2.06,-0.172,-0.003,3.2889999999999997,1,-1.0,-1.0,0,97.3,90.0,1,primary,2,2,40.571735,-3.524431,48.308,93.5,0.7959999999999999,0.084,0.12
537,553.75,97.1,40.574871,-3.532805,643.2,3,5,303.4,0.35200000000000004,1,-0.027000000000000003,-0.006,-0.036000000000000004,-0.015,0.001,-0.032,-1.5090000000000001,-0.017,-2.0469999999999997,-0.141,0.024,3.253,2,-1.0,-1.0,0,97.1,90.0,1,primary,2,2,40.571735,-3.524431,48.308,93.5,0.7959999999999999,0.084,0.12
538,554.75,96.2,40.575005,-3.5330699999999995,642.4,3,5,303.0,0.703,1,-0.037000000000000005,-0.01,0.027999999999999997,-0.027000000000000003,-0.005,0.013999999999999999,-1.526,-0.005,-2.032,-0.081,0.02,3.2569999999999997,2,-1.0,-1.0,0,96.2,90.0,1,primary,2,2,40.571735,-3.524431,48.308,93.5,0.7959999999999999,0.084,0.12
539,555.78,96.9,40.575146000000004,-3.5333330000000003,641.7,3,5,302.7,0.703,1,0.03,-0.015,0.038,0.006999999999999999,-0.008,0.021,-1.541,-0.012,-2.015,-0.141,0.003,3.194,2,-1.0,-1.0,0,96.9,90.0,1,primary,2,2,40.571735,-3.524431,48.308,93.5,0.7959999999999999,0.084,0.12
540,556.75,100.0,40.575278999999995,-3.533607,641.3,3,5,302.3,0.703,1,0.036000000000000004,-0.006,0.025,0.013999999999999999,-0.005,0.016,-1.544,-0.005,-2.001,-0.263,-0.021,3.324,1,-1.0,-1.0,0,100.0,90.0,1,primary,2,2,40.571735,-3.524431,48.308,93.5,0.787,0.084,0.129
541,557.76,98.0,40.575417,-3.533889,640.4,3,5,302.0,0.703,1,0.11599999999999999,-0.013999999999999999,-0.07200000000000001,0.04,-0.005,-0.027000000000000003,-1.531,-0.002,-1.985,-0.384,0.0,3.275,2,-1.0,-1.0,0,98.0,90.0,1,primary,2,2,40.571735,-3.524431,48.308,93.5,0.787,0.084,0.129
542,558.76,97.4,40.575558,-3.5341690000000003,639.8,4,5,301.3,1.055,1,0.03,0.013999999999999999,0.005,0.012,0.013000000000000001,0.013000000000000001,-1.518,-0.0,-1.969,-0.475,-0.002,3.2560000000000002,2,-1.0,-1.0,0,97.4,90.0,1,primary,2,2,40.571735,-3.524431,48.308,93.5,0.7829999999999999,0.08800000000000001,0.128
543,559.82,98.0,40.57568,-3.534441,639.1,4,5,300.9,1.055,1,-0.006,0.001,0.036000000000000004,-0.022000000000000002,-0.003,0.034,-1.544,0.001,-1.955,-0.354,0.021,3.2110000000000003,2,-1.0,-1.0,0,98.0,90.0,1,primary,2,2,40.571735,-3.524431,48.308,93.5,0.779,0.09300000000000001,0.128
544,560.76,99.9,40.575802,-3.5347129999999995,638.8,3,5,300.2,1.055,1,0.01,-0.022000000000000002,0.011000000000000001,-0.018000000000000002,-0.03,0.01,-1.556,0.018000000000000002,-1.932,-0.242,0.043,3.2319999999999998,1,-1.0,-1.0,0,99.9,90.0,1,primary,2,2,40.571735,-3.524431,48.308,93.5,0.77,0.09300000000000001,0.136
545,561.77,101.8,40.575928000000005,-3.535,638.2,3,5,298.8,2.109,1,0.025,0.015,-0.063,0.019,0.004,-0.040999999999999995,-1.5330000000000001,0.033,-1.905,-0.212,0.055,3.3280000000000003,2,-1.0,-1.0,0,101.8,90.0,1,primary,2,2,40.571735,-3.524431,48.308,93.5,0.763,0.09300000000000001,0.14400000000000002
546,562.79,100.7,40.576038,-3.5352910000000004,637.1,3,5,297.8,2.461,1,0.013000000000000001,0.035,-0.023,-0.001,0.038,-0.025,-1.515,0.024,-1.883,-0.313,0.031,3.342,2,-1.0,-1.0,0,100.7,90.0,1,primary,2,2,40.571735,-3.524431,48.308,93.5,0.755,0.09300000000000001,0.151
547,563.74,99.9,40.576157,-3.5355870000000005,636.4,3,5,296.4,2.461,1,-0.008,0.033,-0.004,-0.023,0.027999999999999997,-0.004,-1.504,0.019,-1.8719999999999999,-0.33299999999999996,0.02,3.306,2,-1.0,-1.0,0,99.9,90.0,1,primary,2,2,40.571735,-3.524431,48.308,93.5,0.747,0.09300000000000001,0.16
548,564.77,98.9,40.576271000000006,-3.53588,635.7,3,5,295.7,2.109,1,-0.027999999999999997,0.037000000000000005,-0.009000000000000001,-0.016,0.025,-0.011000000000000001,-1.5,0.012,-1.8630000000000002,-0.384,0.015,3.344,1,-1.0,-1.0,0,98.9,90.0,1,primary,2,2,40.571735,-3.524431,48.308,93.5,0.747,0.09300000000000001,0.159
549,565.76,97.8,40.576370000000004,-3.53617,634.9,3,5,295.3,1.055,1,0.019,-0.01,0.009000000000000001,-0.013000000000000001,-0.013000000000000001,0.011000000000000001,-1.499,0.012,-1.855,-0.263,0.023,3.327,2,-1.0,-1.0,0,97.8,90.0,1,primary,2,2,40.571735,-3.524431,48.308,93.5,0.747,0.09300000000000001,0.16
550,566.73,97.1,40.576473,-3.536461,634.3,3,5,295.0,0.703,1,0.003,-0.011000000000000001,-0.012,0.008,-0.006,-0.009000000000000001,-1.496,0.01,-1.847,-0.293,0.055,3.343,2,-1.0,-1.0,0,97.1,90.0,1,primary,2,2,40.571735,-3.524431,48.308,93.5,0.747,0.09300000000000001,0.159
551,567.75,95.5,40.576569,-3.536752,633.8,3,5,294.3,1.055,1,-0.024,0.012,-0.013999999999999999,-0.024,0.015,-0.008,-1.4980000000000002,0.013000000000000001,-1.84,-0.33299999999999996,0.034,3.3339999999999996,2,-1.0,-1.0,0,95.5,90.0,1,primary,2,2,40.571735,-3.524431,48.308,93.5,0.747,0.09300000000000001,0.16
552,568.73,94.8,40.576671999999995,-3.537043,633.4,3,5,293.6,1.406,1,-0.016,0.04,0.009000000000000001,-0.013000000000000001,0.03,-0.003,-1.505,0.008,-1.845,-0.40399999999999997,0.006,3.2889999999999997,2,-1.0,-1.0,0,94.8,90.0,1,primary,2,2,40.571735,-3.524431,48.308,93.5,0.747,0.09300000000000001,0.16
553,569.78,93.0,40.576763,-3.53732,632.8,3,5,293.6,0.703,1,-0.068,0.012,0.006999999999999999,-0.036000000000000004,0.019,0.012,-1.51,-0.005,-1.8530000000000002,-0.596,0.02,3.239,2,-1.0,-1.0,0,93.0,90.0,1,primary,2,2,40.571735,-3.524431,48.308,93.5,0.738,0.10300000000000001,0.159
554,570.73,93.1,40.576851,-3.5375989999999997,632.6,3,5,293.9,0.35200000000000004,1,-0.003,0.008,0.006999999999999999,0.011000000000000001,0.017,0.009000000000000001,-1.527,-0.021,-1.864,-0.636,0.064,3.19,1,-1.0,-1.0,0,93.1,90.0,1,primary,2,2,40.571735,-3.524431,48.308,93.5,0.727,0.113,0.16
555,571.73,93.5,40.576946,-3.537875,632.1,3,5,294.3,0.703,1,-0.025,-0.013999999999999999,-0.005,-0.009000000000000001,-0.017,0.01,-1.538,-0.027000000000000003,-1.8769999999999998,-0.535,0.046,3.2489999999999997,2,-1.0,-1.0,0,93.5,90.0,1,primary,2,2,40.571735,-3.524431,48.308,93.5,0.716,0.124,0.16
556,572.74,93.8,40.577042,-3.538155,632.1,3,5,294.6,0.703,1,-0.006,-0.01,0.004,-0.026000000000000002,-0.0,0.003,-1.5490000000000002,-0.021,-1.8869999999999998,-0.485,0.054000000000000006,3.2310000000000003,2,-1.0,-1.0,0,93.8,90.0,1,primary,2,2,40.571735,-3.524431,48.308,93.5,0.706,0.134,0.16
557,573.73,93.7,40.577141,-3.538436,631.8,4,5,294.6,0.35200000000000004,1,-0.027000000000000003,-0.015,-0.011000000000000001,-0.006999999999999999,-0.0,-0.019,-1.54,-0.01,-1.896,-0.444,0.046,3.2460000000000004,2,-1.0,-1.0,0,93.7,90.0,1,primary,2,2,40.577042,-3.538155,1.148,93.7,0.696,0.14400000000000002,0.16
