,Timestamp (seconds),Speed (km/h),Latitude coordinate (degrees),Longitude coordinate (degrees),Altitude (meters),Vertical accuracy (degrees),Horizontal accuracy (degrees),Course (degrees),Difcourse: course variation (degrees),Boolean of system activated (1 if >50km/h),Acceleration in X (Gs),Acceleration in Y (Gs),Acceleration in Z (Gs),Acceleration in X filtered by KF (Gs),Acceleration in Y filtered by KF (Gs),Acceleration in Z filtered by KF (Gs),Roll (degrees),Pitch (degrees),Yaw (degrees),X: car position relative to lane center (meters),Phi: car angle relative to lane curvature (degrees),W: road width (meters),"State of the lane det. algorithm [-1=calibrating, 0=initializing, 1=undetected, 2=detected/running]",Distance to ahead vehicle in current lane (meters) [value -1 means no car is detected in front],Time of impact to ahead vehicle (seconds) [distance related to own speed],Number of detected vehicles in this frame (traffic),GPS speed (km/h) [same as in RAW GPS],Maximum allowed speed of current road (km/h),"Reliability of obtained maxspeed (0=unknown, 1=reliable, 2=used previously obtained maxspeed,3=estimated by type of road)","Type of road (motorway, trunk, secondary...)",Number of lanes in current road,"Estimated current lane (1=right lane, 2=first left lane, 3=second left lane, etc) [experimental]",GPS Latitude used to query OSM (degrees),GPS Longitude used to query OSM (degrees),OSM delay to answer query (seconds),GPS speed (km/h) [same as in RAW GPS]],Ratio normal (base 1),Ratio drowsy (base 1),Ratio aggressive (base 1)
422,444.91,90.5,40.554897,-3.5008779999999997,739.8,3,5,299.2,10.898,1,0.013000000000000001,-0.018000000000000002,-0.032,-0.0,0.001,-0.024,-1.528,-0.18100000000000002,-0.898,0.429,-0.026000000000000002,2.8369999999999997,2,-1.0,-1.0,0,91.2,90.0,1,primary,2,1,40.555904,-3.488885,44.394,90.8,0.8440000000000001,0.1,0.055999999999999994
423,445.94,90.6,40.555019,-3.501127,739.0,3,5,303.0,8.789,1,-0.053,-0.077,-0.027999999999999997,-0.015,-0.08199999999999999,-0.019,-1.511,-0.14300000000000002,-0.935,0.5479999999999999,0.023,2.853,2,-1.0,-1.0,0,90.6,90.0,1,primary,2,1,40.555904,-3.488885,44.394,90.8,0.8440000000000001,0.099,0.057
424,446.96,90.8,40.555149,-3.501375,739.5,3,5,304.5,5.273,1,-0.046,-0.057999999999999996,-0.019,-0.044000000000000004,-0.07,-0.026000000000000002,-1.514,-0.096,-0.943,0.44799999999999995,-0.037000000000000005,2.815,2,-1.0,-1.0,0,90.6,90.0,1,primary,2,1,40.555904,-3.488885,44.394,90.8,0.835,0.107,0.057999999999999996
425,447.97,90.6,40.555283,-3.501617,739.0,3,5,305.2,2.109,1,0.018000000000000002,-0.037000000000000005,-0.031,-0.003,-0.017,-0.032,-1.506,-0.075,-0.948,0.309,-0.07200000000000001,2.8369999999999997,2,-1.0,-1.0,0,90.8,90.0,1,primary,2,1,40.555904,-3.488885,44.394,90.8,0.8320000000000001,0.109,0.059000000000000004
426,448.91,89.7,40.555415999999994,-3.5018580000000004,737.0,3,5,305.5,1.055,1,-0.027000000000000003,-0.08,-0.015,-0.02,-0.081,-0.025,-1.506,-0.043,-0.932,0.259,-0.022000000000000002,2.859,2,-1.0,-1.0,0,90.6,90.0,1,primary,3,2,40.555283,-3.501617,1.4069999999999998,89.7,0.831,0.109,0.06
427,449.93,89.0,40.555546,-3.5020949999999997,735.1,3,5,304.5,1.055,1,-0.035,-0.023,-0.009000000000000001,-0.016,-0.037000000000000005,-0.011000000000000001,-1.499,-0.008,-0.904,0.149,-0.033,2.897,2,-1.0,-1.0,0,89.7,90.0,1,primary,3,2,40.555283,-3.501617,1.4069999999999998,89.7,0.831,0.109,0.06
428,451.04,88.7,40.555671999999994,-3.502338,733.9,3,5,302.3,3.1639999999999997,1,-0.085,-0.01,-0.004,-0.019,-0.03,-0.012,-1.517,-0.013000000000000001,-0.871,-0.06,-0.027000000000000003,2.877,2,-1.0,-1.0,0,89.0,90.0,1,primary,3,2,40.555546,-3.502096,0.973,88.7,0.8320000000000001,0.109,0.059000000000000004
429,451.91,88.3,40.555786,-3.5025839999999997,732.6,3,5,302.0,2.461,1,0.005,-0.008,0.006,-0.027000000000000003,-0.008,0.008,-1.516,0.015,-0.835,-0.12,0.019,2.8139999999999996,2,-1.0,-1.0,0,88.7,90.0,1,primary,3,2,40.555671999999994,-3.502339,0.93,88.3,0.83,0.11,0.06
430,452.96,88.6,40.555896999999995,-3.502836,731.0,3,5,299.9,2.461,1,-0.044000000000000004,0.002,-0.022000000000000002,-0.009000000000000001,-0.008,-0.01,-1.518,0.053,-0.794,-0.07,0.012,2.787,2,-1.0,-1.0,0,88.3,90.0,1,primary,3,2,40.555786,-3.502585,0.7979999999999999,88.3,0.83,0.11,0.06
431,453.97,88.8,40.556,-3.503097,730.2,3,5,298.5,3.516,1,0.002,-0.019,0.003,-0.001,-0.019,-0.005,-1.5230000000000001,0.044000000000000004,-0.752,-0.01,0.023,2.843,2,-1.0,-1.0,0,88.6,90.0,1,primary,3,2,40.556,-3.503097,0.504,88.8,0.83,0.11,0.06
432,454.98,89.0,40.556107,-3.5033449999999995,728.6,3,5,296.4,3.516,1,0.026000000000000002,-0.026000000000000002,-0.01,0.016,-0.028999999999999998,-0.013999999999999999,-1.53,0.059000000000000004,-0.7070000000000001,-0.01,0.006999999999999999,2.833,2,-1.0,-1.0,0,88.8,90.0,1,primary,3,2,40.556,-3.503097,0.504,88.8,0.83,0.11,0.06
433,455.94,89.1,40.556197999999995,-3.503604,728.2,3,5,293.9,4.57,1,-0.028999999999999998,0.019,-0.027999999999999997,-0.02,0.008,-0.038,-1.538,0.05,-0.669,-0.159,-0.005,2.897,2,-1.0,-1.0,0,89.1,90.0,1,primary,3,2,40.556107,-3.503346,0.6809999999999999,89.0,0.831,0.11,0.059000000000000004
434,456.92,90.0,40.556282,-3.5038720000000003,727.3,3,5,292.5,3.867,1,-0.016,0.03,-0.019,-0.011000000000000001,0.028999999999999998,-0.022000000000000002,-1.535,0.031,-0.645,-0.389,0.052000000000000005,2.8510000000000004,2,-1.0,-1.0,0,89.1,90.0,1,primary,3,2,40.556197999999995,-3.503604,1.126,90.0,0.828,0.11,0.062
435,457.97,89.1,40.556362,-3.504144,725.1,3,5,291.1,2.812,1,-0.006999999999999999,-0.009000000000000001,-0.012,-0.034,-0.013999999999999999,-0.013000000000000001,-1.538,0.019,-0.624,-0.289,0.086,2.884,2,-1.0,-1.0,0,90.0,90.0,1,primary,3,2,40.556362,-3.504144,0.87,89.1,0.8270000000000001,0.11199999999999999,0.061
436,458.94,89.1,40.556442,-3.5044190000000004,723.4,3,5,289.3,3.1639999999999997,1,0.053,-0.042,0.004,0.019,-0.04,0.006999999999999999,-1.527,0.046,-0.599,-0.03,0.061,2.886,2,-1.0,-1.0,0,89.1,90.0,1,primary,3,2,40.556362,-3.504144,0.87,89.1,0.8270000000000001,0.11199999999999999,0.061
437,459.93,88.7,40.556511,-3.5047040000000003,722.1,3,5,287.2,3.867,1,-0.033,-0.004,-0.021,-0.027000000000000003,0.0,0.002,-1.5090000000000001,0.077,-0.569,0.02,0.012,2.861,2,-1.0,-1.0,0,89.1,90.0,1,primary,3,2,40.556442,-3.5044199999999996,0.895,88.7,0.826,0.113,0.061
438,460.93,89.5,40.556576,-3.5049870000000003,721.0,3,5,285.1,4.218999999999999,1,-0.044000000000000004,0.027999999999999997,0.018000000000000002,-0.011000000000000001,0.031,0.02,-1.506,0.063,-0.552,-0.03,0.006,2.8160000000000003,2,-1.0,-1.0,0,89.5,90.0,1,primary,3,2,40.556511,-3.5047050000000004,0.754,88.7,0.825,0.113,0.062
439,461.93,89.2,40.556629,-3.505272,719.8,3,5,283.0,4.218999999999999,1,0.02,-0.022000000000000002,-0.001,-0.009000000000000001,-0.006999999999999999,0.005,-1.518,0.044000000000000004,-0.5379999999999999,-0.05,0.012,2.8169999999999997,2,-1.0,-1.0,0,89.5,90.0,1,primary,3,2,40.556576,-3.5049870000000003,1.12,89.2,0.8270000000000001,0.113,0.06
440,462.97,88.6,40.556667,-3.505554,718.9,3,5,280.2,4.922,1,0.034,0.004,-0.016,-0.011000000000000001,0.008,-0.027999999999999997,-1.514,0.03,-0.524,-0.04,0.011000000000000001,2.825,2,-1.0,-1.0,0,89.2,90.0,1,primary,3,2,40.556667,-3.505555,0.9790000000000001,89.8,0.828,0.113,0.059000000000000004
441,463.94,89.8,40.556709000000005,-3.505846,717.3,3,5,279.5,3.516,1,-0.001,-0.004,0.013000000000000001,-0.008,-0.012,0.013999999999999999,-1.5,0.052000000000000005,-0.514,0.02,0.012,2.8739999999999997,2,-1.0,-1.0,0,88.6,90.0,1,primary,3,2,40.556667,-3.505555,0.9790000000000001,89.8,0.836,0.10800000000000001,0.055999999999999994
442,464.92,89.9,40.556744,-3.5061410000000004,716.3,3,5,278.1,2.109,1,0.0,0.0,0.0,-0.004,-0.013000000000000001,0.011000000000000001,-1.499,0.067,-0.495,-0.01,-0.01,2.8680000000000003,2,-1.0,-1.0,0,89.8,90.0,1,primary,3,2,40.556709000000005,-3.505846,0.696,89.8,0.8370000000000001,0.107,0.055999999999999994
443,465.98,89.5,40.556767,-3.506436,714.3,3,5,275.3,4.218999999999999,1,-0.073,-0.006999999999999999,0.012,-0.051,-0.001,0.009000000000000001,-1.508,0.06,-0.475,-0.13,-0.004,2.866,2,-1.0,-1.0,0,89.9,90.0,1,primary,3,2,40.556744,-3.5061410000000004,0.713,89.9,0.838,0.107,0.055
444,466.95,89.8,40.556785999999995,-3.506731,712.6,3,5,272.8,5.273,1,-0.016,0.013999999999999999,-0.013999999999999999,-0.019,0.016,-0.003,-1.51,0.042,-0.467,-0.32899999999999996,0.011000000000000001,2.858,2,-1.0,-1.0,0,89.8,90.0,1,primary,3,2,40.556767,-3.5064370000000005,0.8540000000000001,89.8,0.8390000000000001,0.107,0.054000000000000006
445,467.92,89.9,40.556793,-3.507039,712.2,3,5,272.1,3.1639999999999997,1,0.046,-0.006999999999999999,-0.013000000000000001,0.036000000000000004,-0.013999999999999999,-0.027999999999999997,-1.5219999999999998,0.033,-0.46399999999999997,-0.389,0.069,2.8710000000000004,2,-1.0,-1.0,0,89.8,90.0,1,primary,3,2,40.556785999999995,-3.506731,1.2690000000000001,89.9,0.835,0.11199999999999999,0.053
446,468.94,89.8,40.556796999999996,-3.507337,710.9,3,5,270.0,2.812,1,-0.046,0.009000000000000001,0.023,-0.037000000000000005,0.006,0.009000000000000001,-1.52,0.042,-0.46,-0.379,0.08900000000000001,2.875,2,-1.0,-1.0,0,89.9,90.0,1,primary,3,2,40.556796999999996,-3.507337,0.682,89.8,0.825,0.122,0.053
447,469.91,90.1,40.556789,-3.507632,709.8,3,5,268.6,3.516,1,-0.035,0.001,-0.015,-0.011000000000000001,0.004,0.006,-1.521,0.034,-0.465,-0.359,0.094,2.832,2,-1.0,-1.0,0,89.8,90.0,1,primary,3,2,40.556796999999996,-3.507337,0.682,89.8,0.821,0.12300000000000001,0.055999999999999994
448,470.92,90.1,40.556774,-3.5079309999999997,707.8,3,5,267.5,2.461,1,-0.013000000000000001,0.055,0.008,-0.018000000000000002,0.036000000000000004,-0.005,-1.5230000000000001,0.02,-0.479,-0.359,0.08800000000000001,2.8360000000000003,2,-1.0,-1.0,0,90.1,90.0,1,primary,3,2,40.556789,-3.507632,1.17,90.1,0.8170000000000001,0.125,0.057999999999999996
449,471.96,90.2,40.556763000000004,-3.508228,706.3,3,5,267.9,0.703,1,-0.009000000000000001,0.047,-0.026000000000000002,-0.006999999999999999,0.048,-0.011000000000000001,-1.5230000000000001,-0.002,-0.517,-0.239,0.114,2.8280000000000003,2,-1.0,-1.0,0,90.2,90.0,1,primary,3,2,40.556789,-3.507632,1.17,90.1,0.815,0.126,0.059000000000000004
450,472.91,90.7,40.556759,-3.5085089999999997,706.4,3,5,268.2,0.703,1,0.021,-0.018000000000000002,-0.005,0.009000000000000001,0.001,0.004,-1.5219999999999998,0.001,-0.552,0.04,0.132,2.804,2,-1.0,-1.0,0,90.2,90.0,1,primary,3,2,40.556789,-3.507632,1.17,90.1,0.813,0.125,0.062
451,473.94,90.9,40.556751,-3.5087980000000005,705.6,3,5,268.6,0.703,1,-0.017,0.044000000000000004,-0.002,-0.03,0.036000000000000004,0.009000000000000001,-1.516,0.009000000000000001,-0.5870000000000001,0.179,0.062,2.858,2,-1.0,-1.0,0,90.7,90.0,1,primary,3,2,40.556763000000004,-3.508228,2.883,90.7,0.81,0.126,0.064
452,474.91,90.7,40.556746999999994,-3.509096,704.3,3,5,270.0,1.758,1,0.022000000000000002,0.065,0.012,-0.013999999999999999,0.043,0.001,-1.517,-0.009000000000000001,-0.631,0.0,-0.054000000000000006,3.3280000000000003,2,-1.0,-1.0,0,90.9,90.0,1,primary,3,2,40.556763000000004,-3.508228,2.883,90.7,0.8079999999999999,0.126,0.066
453,476.01,90.7,40.556746999999994,-3.509401,703.2,3,5,271.1,2.461,1,-0.040999999999999995,0.05,0.005,-0.039,0.04,0.009000000000000001,-1.511,-0.045,-0.69,0.02,-0.078,2.9539999999999997,2,-1.0,-1.0,0,90.7,90.0,1,primary,3,2,40.556746999999994,-3.509096,0.993,90.7,0.807,0.125,0.068
454,476.94,91.9,40.556767,-3.509698,702.0,3,5,274.2,4.218999999999999,1,0.027000000000000003,-0.003,0.015,0.0,-0.011000000000000001,-0.002,-1.525,-0.08199999999999999,-0.753,-0.14,-0.013999999999999999,2.8369999999999997,2,-1.0,-1.0,0,90.7,90.0,1,primary,3,2,40.556746999999994,-3.509401,0.8759999999999999,91.9,0.815,0.115,0.07
455,477.93,92.2,40.556789,-3.51,700.0,3,5,276.3,5.273,1,-0.051,-0.006999999999999999,-0.009000000000000001,-0.013000000000000001,-0.017,-0.008,-1.525,-0.092,-0.8009999999999999,-0.209,0.035,2.838,2,-1.0,-1.0,0,91.9,90.0,1,primary,3,2,40.556767,-3.509698,1.587,92.2,0.823,0.105,0.07200000000000001
456,478.93,92.1,40.556816,-3.510304,700.0,3,5,277.7,3.516,1,0.01,-0.005,0.002,-0.004,-0.006,-0.02,-1.524,-0.085,-0.8490000000000001,-0.27899999999999997,0.027999999999999997,2.838,2,-1.0,-1.0,0,92.2,90.0,1,primary,3,2,40.556767,-3.509698,1.587,92.2,0.823,0.105,0.07200000000000001
457,479.93,91.5,40.556858,-3.5105980000000003,699.9,3,5,281.2,4.922,1,0.021,0.0,0.001,-0.012,0.006,-0.013000000000000001,-1.5190000000000001,-0.09300000000000001,-0.905,-0.19899999999999998,0.06,2.832,2,-1.0,-1.0,0,91.5,90.0,1,primary,3,2,40.556816,-3.5103050000000002,0.872,91.5,0.821,0.105,0.07400000000000001
458,480.96,91.5,40.556908,-3.5108919999999997,698.2,3,5,284.1,6.327999999999999,1,-0.004,0.004,-0.005,-0.001,-0.005,-0.008,-1.5190000000000001,-0.091,-0.953,-0.149,0.055,2.832,2,-1.0,-1.0,0,91.5,90.0,1,primary,3,2,40.556858,-3.5105980000000003,0.888,91.5,0.818,0.106,0.076
459,481.95,91.5,40.556976,-3.511189,697.6,3,5,286.2,4.922,1,-0.066,-0.026000000000000002,-0.022000000000000002,-0.013999999999999999,-0.035,-0.01,-1.515,-0.078,-0.993,0.02,0.057,2.8310000000000004,2,-1.0,-1.0,0,91.5,90.0,1,primary,3,2,40.556908,-3.5108919999999997,0.92,91.5,0.8170000000000001,0.106,0.077
460,482.95,91.8,40.557037,-3.5114690000000004,696.1,3,5,287.9,3.867,1,-0.021,0.025,0.005,-0.027000000000000003,0.013000000000000001,-0.006,-1.511,-0.059000000000000004,-1.018,0.0,0.024,2.8289999999999997,2,-1.0,-1.0,0,91.5,90.0,1,primary,3,2,40.556976,-3.511189,1.024,91.8,0.8140000000000001,0.106,0.08
461,483.93,91.6,40.557121,-3.511747,694.4,3,5,290.4,4.218999999999999,1,-0.002,-0.012,0.008,-0.02,0.01,0.005,-1.5090000000000001,-0.07,-1.053,0.03,0.018000000000000002,2.861,2,-1.0,-1.0,0,91.8,90.0,1,primary,3,2,40.557121,-3.5117480000000003,0.871,90.6,0.8140000000000001,0.105,0.081
462,484.95,90.6,40.557213,-3.512024,693.2,3,5,292.5,4.57,1,-0.021,-0.003,0.002,-0.018000000000000002,0.001,-0.009000000000000001,-1.5090000000000001,-0.077,-1.0859999999999999,0.05,0.04,2.858,2,-1.0,-1.0,0,91.6,90.0,1,primary,3,2,40.557121,-3.5117480000000003,0.871,90.6,0.8140000000000001,0.105,0.081
463,485.97,91.5,40.557303999999995,-3.5123029999999997,692.6,3,5,295.3,4.922,1,0.013000000000000001,0.005,0.022000000000000002,-0.019,0.002,-0.0,-1.5030000000000001,-0.065,-1.107,0.12,0.025,2.9010000000000002,2,-1.0,-1.0,0,90.6,90.0,1,primary,3,2,40.557213,-3.512024,1.3219999999999998,91.5,0.815,0.105,0.081
464,486.95,91.3,40.557415,-3.512572,691.4,3,5,296.7,4.218999999999999,1,-0.044000000000000004,0.018000000000000002,0.013000000000000001,-0.032,0.015,0.001,-1.515,-0.075,-1.131,0.14,-0.01,2.9130000000000003,2,-1.0,-1.0,0,91.5,90.0,1,primary,3,2,40.557213,-3.512024,1.3219999999999998,91.5,0.8140000000000001,0.105,0.081
465,487.94,90.7,40.557526,-3.512833,689.8,3,5,299.5,4.218999999999999,1,0.001,-0.006999999999999999,0.006999999999999999,0.002,-0.021,-0.012,-1.516,-0.073,-1.1540000000000001,0.27899999999999997,0.013999999999999999,2.8560000000000003,2,-1.0,-1.0,0,91.3,90.0,1,primary,3,2,40.557415,-3.512572,1.023,90.7,0.8190000000000001,0.10099999999999999,0.081
466,488.93,90.6,40.557644,-3.5130879999999998,688.0,3,5,301.6,4.922,1,-0.031,-0.017,-0.006,-0.025,-0.012,-0.015,-1.508,-0.066,-1.169,0.33899999999999997,-0.019,2.8819999999999997,2,-1.0,-1.0,0,90.7,90.0,1,primary,3,2,40.557415,-3.512572,1.023,90.7,0.828,0.092,0.08
467,489.91,90.2,40.55777,-3.5133370000000004,686.9,3,5,304.1,4.57,1,0.001,-0.009000000000000001,0.005,-0.006999999999999999,0.004,0.006999999999999999,-1.51,-0.061,-1.183,0.349,-0.0,2.853,2,-1.0,-1.0,0,90.6,90.0,1,primary,3,2,40.557644,-3.5130879999999998,1.5319999999999998,90.2,0.8390000000000001,0.08,0.081
468,490.93,90.8,40.557896,-3.513582,685.4,3,5,305.9,4.218999999999999,1,-0.018000000000000002,-0.009000000000000001,-0.026000000000000002,-0.015,-0.013999999999999999,-0.008,-1.52,-0.075,-1.199,0.249,-0.055999999999999994,2.823,2,-1.0,-1.0,0,90.2,90.0,1,primary,3,2,40.557644,-3.5130879999999998,1.5319999999999998,90.2,0.85,0.07,0.08
469,491.94,90.8,40.558033,-3.513815,684.6,3,5,308.3,4.218999999999999,1,-0.031,0.033,0.009000000000000001,-0.026000000000000002,0.016,-0.001,-1.515,-0.078,-1.217,0.14,-0.013000000000000001,2.846,2,-1.0,-1.0,0,90.8,90.0,1,primary,3,2,40.557896,-3.513582,1.3719999999999999,90.8,0.852,0.068,0.08
470,492.95,90.8,40.558174,-3.514046,683.2,3,5,309.4,3.516,1,-0.035,-0.016,-0.013999999999999999,-0.033,-0.012,-0.01,-1.521,-0.068,-1.229,0.13,-0.006,2.887,2,-1.0,-1.0,0,90.8,90.0,1,primary,3,2,40.557896,-3.513582,1.3719999999999999,90.8,0.852,0.068,0.08
471,493.91,90.1,40.558319,-3.514272,682.6,3,5,311.8,3.516,1,-0.053,-0.032,-0.019,-0.036000000000000004,-0.025,-0.012,-1.521,-0.066,-1.239,0.159,0.016,2.906,2,-1.0,-1.0,0,90.8,90.0,1,primary,3,2,40.558174,-3.514046,1.608,90.1,0.852,0.068,0.08
472,494.94,90.9,40.558475,-3.5144910000000005,681.5,3,5,313.9,4.57,1,-0.008,0.017,-0.012,-0.009000000000000001,-0.003,-0.004,-1.515,-0.066,-1.248,0.06,0.015,2.847,2,-1.0,-1.0,0,90.1,90.0,1,primary,3,2,40.558174,-3.514046,1.608,90.1,0.852,0.068,0.081
473,495.93,90.1,40.558640000000004,-3.514697,680.1,3,5,316.8,4.922,1,-0.011000000000000001,0.019,0.006999999999999999,0.004,0.013000000000000001,0.006,-1.5119999999999998,-0.07,-1.26,0.0,-0.003,2.866,2,-1.0,-1.0,0,90.9,90.0,1,primary,3,2,40.558174,-3.514046,1.608,90.1,0.852,0.068,0.081
474,496.91,89.4,40.558803999999995,-3.5148870000000003,679.5,3,5,319.2,5.273,1,-0.084,0.009000000000000001,-0.002,-0.036000000000000004,0.008,0.006,-1.5030000000000001,-0.081,-1.2770000000000001,-0.03,0.027000000000000003,2.862,2,-1.0,-1.0,0,90.1,90.0,1,primary,3,2,40.558475,-3.5144919999999997,3.7119999999999997,88.8,0.8540000000000001,0.068,0.079
475,497.93,88.8,40.558975,-3.5150690000000004,678.2,3,5,321.7,4.922,1,-0.03,-0.02,-0.006,-0.02,-0.004,-0.001,-1.525,-0.078,-1.285,0.0,0.028999999999999998,2.8160000000000003,2,-1.0,-1.0,0,88.8,90.0,1,primary,3,2,40.558475,-3.5144919999999997,3.7119999999999997,88.8,0.856,0.067,0.077
476,498.96,88.1,40.559146999999996,-3.5152379999999996,677.1,3,5,323.4,4.218999999999999,1,-0.06,-0.03,-0.013999999999999999,-0.042,-0.01,-0.006,-1.514,-0.077,-1.294,0.159,0.035,2.8710000000000004,2,-1.0,-1.0,0,88.8,90.0,1,primary,3,2,40.558475,-3.5144919999999997,3.7119999999999997,88.8,0.858,0.068,0.075
477,499.97,86.5,40.559321999999995,-3.5154059999999996,676.0,3,5,323.8,2.109,1,0.004,-0.034,-0.001,-0.001,-0.026000000000000002,-0.013000000000000001,-1.507,-0.055,-1.29,0.22899999999999998,0.002,2.89,2,-1.0,-1.0,0,88.1,100.0,3,primary_link,1,2,40.559146999999996,-3.5152379999999996,1.675,86.5,0.8590000000000001,0.068,0.073
478,500.96,86.8,40.559505,-3.515562,675.7,3,5,327.3,3.867,1,0.053,0.005,0.006,0.013999999999999999,-0.003,-0.006999999999999999,-1.517,-0.07200000000000001,-1.3030000000000002,0.149,-0.017,2.843,2,-1.0,-1.0,0,86.5,100.0,3,primary_link,1,2,40.559146999999996,-3.5152379999999996,1.675,86.5,0.86,0.068,0.07200000000000001
479,501.92,86.9,40.559696,-3.51571,673.8,3,5,330.1,6.327999999999999,1,-0.02,0.034,0.003,0.005,0.018000000000000002,0.01,-1.515,-0.07200000000000001,-1.3119999999999998,0.12,0.016,2.805,2,-1.0,-1.0,0,86.8,100.0,3,primary_link,1,2,40.559505,-3.515562,0.927,86.9,0.861,0.069,0.07
480,502.92,86.6,40.559886999999996,-3.5158480000000005,673.4,3,5,331.9,4.57,1,-0.018000000000000002,0.012,0.033,-0.054000000000000006,-0.008,0.023,-1.5330000000000001,-0.063,-1.32,0.1,-0.023,2.884,2,-1.0,-1.0,0,86.9,90.0,1,primary,3,2,40.559696,-3.515711,1.7069999999999999,86.6,0.866,0.063,0.07
481,503.94,87.1,40.560089000000005,-3.515972,673.2,3,5,334.0,3.867,1,-0.001,0.039,0.025,0.012,0.031,0.009000000000000001,-1.5219999999999998,-0.054000000000000006,-1.329,0.09,0.011000000000000001,2.7880000000000003,2,-1.0,-1.0,0,86.6,90.0,1,primary,3,2,40.559696,-3.515711,1.7069999999999999,86.6,0.879,0.052000000000000005,0.068
482,504.96,87.4,40.560287,-3.5160980000000004,672.2,3,5,336.4,4.57,1,-0.017,-0.002,-0.016,-0.008,-0.006,0.005,-1.525,-0.062,-1.3430000000000002,0.13,-0.018000000000000002,2.821,2,-1.0,-1.0,0,87.4,90.0,1,primary,3,2,40.559696,-3.515711,1.7069999999999999,86.6,0.8909999999999999,0.043,0.066
483,505.93,87.8,40.560493,-3.516203,671.2,3,5,338.9,4.922,1,-0.035,0.006,-0.028999999999999998,-0.018000000000000002,-0.006,-0.002,-1.53,-0.055999999999999994,-1.354,0.319,0.03,2.7769999999999997,2,-1.0,-1.0,0,87.4,90.0,1,primary,3,2,40.560089000000005,-3.5159730000000002,3.594,88.4,0.902,0.034,0.064
484,506.96,88.4,40.560699,-3.516308,671.0,3,5,340.3,3.867,1,-0.017,0.025,0.032,-0.01,0.01,0.031,-1.5390000000000001,-0.048,-1.358,0.349,-0.031,2.7460000000000004,2,-1.0,-1.0,0,88.4,90.0,1,primary,3,2,40.560089000000005,-3.5159730000000002,3.594,88.4,0.909,0.028999999999999998,0.062
485,507.95,89.8,40.560913,-3.516396,670.5,3,5,342.8,3.867,1,-0.01,0.006999999999999999,0.002,-0.012,0.0,-0.02,-1.538,-0.055,-1.367,0.249,-0.026000000000000002,2.8339999999999996,2,-1.0,-1.0,0,88.4,90.0,1,primary,3,2,40.560089000000005,-3.5159730000000002,3.594,88.4,0.9129999999999999,0.027000000000000003,0.06
486,508.91,89.7,40.561134,-3.516475,669.5,3,5,344.5,4.218999999999999,1,-0.064,0.026000000000000002,-0.033,-0.019,0.019,-0.013000000000000001,-1.5130000000000001,-0.048,-1.37,0.209,-0.008,2.863,2,-1.0,-1.0,0,89.8,100.0,3,primary_link,1,2,40.560913,-3.516396,1.179,89.7,0.914,0.027000000000000003,0.059000000000000004
487,509.96,87.7,40.561344,-3.516546,669.1,3,5,345.9,3.1639999999999997,1,-0.018000000000000002,0.034,0.015,-0.015,0.035,0.03,-1.534,-0.069,-1.385,-0.02,-0.069,2.842,2,-1.0,-1.0,0,89.7,100.0,3,primary_link,1,2,40.561344,-3.516546,0.893,90.8,0.9129999999999999,0.027000000000000003,0.06
488,510.91,90.8,40.561569,-3.516604,667.9,3,5,349.1,4.57,1,-0.003,0.013999999999999999,0.034,-0.004,0.017,0.040999999999999995,-1.5630000000000002,-0.08800000000000001,-1.4080000000000001,-0.22899999999999998,-0.055,2.775,2,-1.0,-1.0,0,90.8,100.0,3,primary_link,1,2,40.561344,-3.516546,0.893,90.8,0.912,0.027000000000000003,0.061
489,512.0,92.7,40.561797999999996,-3.516657,667.4,3,5,351.6,5.625,1,0.032,-0.027000000000000003,-0.022000000000000002,0.001,-0.018000000000000002,-0.016,-1.57,-0.08,-1.42,-0.02,0.053,2.8280000000000003,2,-1.0,-1.0,0,92.7,100.0,3,primary_link,1,2,40.561569,-3.516604,1.213,92.7,0.9109999999999999,0.027000000000000003,0.062
490,512.93,93.1,40.562031,-3.516694,666.7,3,5,353.0,3.867,1,-0.057999999999999996,-0.018000000000000002,-0.039,0.003,-0.039,-0.02,-1.547,-0.07,-1.4169999999999998,-0.1,-0.013000000000000001,3.043,2,-1.0,-1.0,0,92.7,100.0,3,primary_link,1,2,40.561569,-3.516604,1.213,92.7,0.9109999999999999,0.027000000000000003,0.062
491,513.91,93.0,40.562267,-3.5167349999999997,667.0,3,5,354.0,2.461,1,-0.064,-0.049,-0.024,-0.044000000000000004,-0.032,-0.017,-1.526,-0.05,-1.403,0.07,0.03,2.8539999999999996,2,-1.0,-1.0,0,93.1,100.0,3,primary_link,1,2,40.562031,-3.516694,1.364,93.0,0.91,0.027000000000000003,0.063
492,514.91,93.2,40.562504,-3.5167629999999996,666.5,3,5,354.7,1.758,1,-0.08199999999999999,0.008,-0.011000000000000001,-0.025,-0.016,-0.003,-1.521,-0.04,-1.385,0.149,0.013999999999999999,2.863,2,-1.0,-1.0,0,93.2,100.0,3,primary_link,1,2,40.562031,-3.516694,1.364,93.0,0.909,0.027000000000000003,0.065
493,515.92,93.2,40.562740000000005,-3.5167919999999997,665.4,3,5,354.7,0.703,1,-0.005,-0.046,-0.001,-0.03,-0.047,0.008,-1.515,-0.013999999999999999,-1.3559999999999999,0.289,0.004,2.858,2,-1.0,-1.0,0,93.2,100.0,3,primary_link,1,2,40.562031,-3.516694,1.364,93.0,0.9059999999999999,0.027000000000000003,0.067
